condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,152,1970642945,181.40625,nan,nan,0.01637396798759397,5000.0,30.0,0,1,1,0.11993712432615358,0.16295116671031468,nan,nan
WT,153,630487793,181.40625,nan,nan,0.016798131800723835,5000.0,30.0,0,1,1,0.1428920264663898,0.19294480500090055,nan,nan
WT,154,932688237,181.40625,nan,nan,0.022922752058697416,5000.0,30.0,0,1,1,0.11015658030254111,0.15202111776956895,nan,nan
WT,155,1421454890,181.40625,nan,nan,-0.02631005929927716,5000.0,30.0,0,1,1,0.13248657777991865,0.1724577023215692,nan,nan
WT,156,271185813,181.40625,nan,nan,-0.015747615220965037,5000.0,30.0,0,1,1,0.131146806882247,0.178182190469556,nan,nan
WT,157,1196217437,181.40625,nan,nan,0.027429409177204336,5000.0,30.0,0,1,1,0.16921554089972413,0.21466362096533273,nan,nan
WT,158,1084512517,181.40625,nan,nan,0.017367569664919102,5000.0,30.0,0,1,1,0.15319370337718838,0.19532140017323724,nan,nan
WT,159,1683408584,181.40625,nan,nan,0.017672243711353012,5000.0,30.0,0,1,1,0.13398398762906208,0.18211206902920024,nan,nan
WT,160,2139123293,181.40625,nan,nan,0.02774538688791033,5000.0,30.0,0,1,1,0.144209952215552,0.18686724583683753,nan,nan
WT,161,1426602463,181.40625,nan,nan,-0.04013542773333365,5000.0,30.0,0,1,1,0.18894372059928322,0.22830740790292298,nan,nan
WT,162,878721193,181.40625,nan,nan,0.03584565167259044,5000.0,30.0,0,1,1,0.15386255272982832,0.19392375280990012,nan,nan
WT,163,872709139,181.40625,nan,nan,-0.038874605817123084,5000.0,30.0,0,1,1,0.18001341917436073,0.21363768227207694,nan,nan
WT,164,897559571,181.40625,nan,nan,-0.028449443806897002,5000.0,30.0,0,1,1,0.0975738416388921,0.13080479076135296,nan,nan
