offset_deg,amp_factor,trial_idx,displacement_deg,pre_amp,post_amp
5.0,0.5,4,-1.132498280239549,0.3786308716202599,0.21185285571600307
5.0,0.5,5,-5.6424706096965584,0.327596243186111,0.17798017133934488
5.0,0.5,6,-16.901945529436173,0.312751996050056,0.1980588145488227
5.0,0.5,7,-1.4384735177434689,0.30064608080875965,0.2220423445760035
5.0,0.5,8,-3.246089716718718,0.35050866056334906,0.21431990462916087
5.0,0.5,9,-2.5228826567976634,0.35466624771712657,0.22559382752083315
5.0,0.75,0,3.821754805229533,0.3334814202961932,0.14044806702451193
5.0,0.75,1,-5.429056023064086,0.3319547427044478,0.171458890223309
5.0,0.75,2,-3.2172540520282364,0.33149778983500455,0.1806393224650946
5.0,0.75,3,8.033437657642082,0.3135190313898682,0.17414810865749047
5.0,0.75,4,-1.588691883243208,0.3786308716202599,0.15494111963595628
5.0,0.75,5,-8.51778402488267,0.327596243186111,0.12550014577682045
5.0,0.75,6,-27.098033879783536,0.312751996050056,0.14150608715854
5.0,0.75,7,-4.010450626889544,0.30064608080875965,0.15653288416661656
5.0,0.75,8,-4.373867026523593,0.35050866056334906,0.1545325933679672
5.0,0.75,9,-3.3762518077335946,0.35466624771712657,0.14145328213053454
5.0,1.0,0,4.293580970023934,0.3334814202961932,0.11039739650366057
5.0,1.0,1,-6.300011555757487,0.3319547427044478,0.14130939205821
5.0,1.0,2,-3.5724589737672274,0.33149778983500455,0.1416524965927461
5.0,1.0,3,9.123206597137537,0.3135190313898682,0.14100441125465143
5.0,1.0,4,-1.4217118567456688,0.3786308716202599,0.12700603413681497
5.0,1.0,5,-11.334159159443791,0.327596243186111,0.09945955003789657
5.0,1.0,6,-34.50508886008955,0.312751996050056,0.1159293861049941
5.0,1.0,7,-6.079897145272551,0.30064608080875965,0.12505059576708075
5.0,1.0,8,-5.397834426994586,0.35050866056334906,0.1215936019335669
5.0,1.0,9,-4.537488139001678,0.35466624771712657,0.09681301523793331
5.0,1.25,0,5.45775454776153,0.3334814202961932,0.09370888734114569
5.0,1.25,1,-6.174240443304943,0.3319547427044478,0.12511031028139782
5.0,1.25,2,-3.2245612877385454,0.33149778983500455,0.12119708645371352
5.0,1.25,3,9.771826211041555,0.3135190313898682,0.12180232512472261
5.0,1.25,4,-0.5842584281745729,0.3786308716202599,0.11220704992604101
5.0,1.25,5,-13.385209345848624,0.327596243186111,0.08701354452162995
5.0,1.25,6,-38.637654790264534,0.312751996050056,0.1022182993793885
5.0,1.25,7,-7.494044207395933,0.30064608080875965,0.10751713908494893
5.0,1.25,8,-5.921087580490832,0.35050866056334906,0.1028566816354893
5.0,1.5,0,6.507887995540783,0.3334814202961932,0.08521033715178254
5.0,1.25,9,-6.435526477260066,0.35466624771712657,0.07222936069522928
5.0,1.5,1,-5.668543632174649,0.3319547427044478,0.11695820108503584
5.0,1.5,2,-2.4595784027396808,0.33149778983500455,0.10990504713052195
5.0,1.5,3,9.98882876881654,0.3135190313898682,0.11119750472157754
5.0,1.5,4,0.5490350038093045,0.3786308716202599,0.10517613975982282
5.0,1.5,5,-14.004706843641776,0.327596243186111,0.08289411351581596
