condition,w_inter,trial_idx,seed,A_hat,noise_percentile,noise_threshold
WT_APP,6,34,160476,0.03180942096,95,0.08666442023
WT_APP,6,35,160477,0.05414229029,95,0.08666442023
WT_APP,6,36,160478,0.03484183293,95,0.08666442023
WT_APP,6,37,160479,0.06276742918,95,0.08666442023
WT_APP,6,38,160480,0.02699060464,95,0.08666442023
WT_APP,6,39,160481,0.02866757359,95,0.08666442023
WT_APP,6,40,160482,0.05365903634,95,0.08666442023
WT_APP,6,41,160483,0.02649172237,95,0.08666442023
WT_APP,6,42,160484,0.04961371452,95,0.08666442023
WT_APP,6,43,160485,0.03446875183,95,0.08666442023
WT_APP,6,44,160486,0.03053397208,95,0.08666442023
WT_APP,6,45,160487,0.03504839843,95,0.08666442023
WT_APP,6,46,160488,0.04164829402,95,0.08666442023
WT_APP,6,47,160489,0.02128568021,95,0.08666442023
WT_APP,6,48,160490,0.07243499175,95,0.08666442023
WT_APP,6,49,160491,0.0384133351,95,0.08666442023
WT_APP,6,50,160492,0.03938836179,95,0.08666442023
WT_APP,6,51,160493,0.02254981401,95,0.08666442023
WT_APP,6,52,160494,0.01645787369,95,0.08666442023
WT_APP,6,53,160495,0.02718100801,95,0.08666442023
WT_APP,6,54,160496,0.02668763691,95,0.08666442023
WT_APP,6,55,160497,0.04563636003,95,0.08666442023
WT_APP,6,56,160498,0.06310178933,95,0.08666442023
WT_APP,6,57,160499,0.06430635308,95,0.08666442023
WT_APP,6,58,160500,0.02561027285,95,0.08666442023
WT_APP,6,59,160501,0.0266670605,95,0.08666442023
WT_APP,6,60,160502,0.01665559203,95,0.08666442023
