phenotype,category,ko_count,run_idx,PYR,SOM,PV,VIP,NDNF
PV α7 + SOM β2 + VIP α5,prediction,3,48,1.44591,1.84712,2.88761,0.0188368,2.70653
PV α7 + SOM β2 + VIP α5,prediction,3,49,1.46378,1.86183,2.89674,0.0190221,2.69948
PV α7 + SOM β2 + NDNF α7,prediction,3,0,2.04419,0.237097,1.41918,5.20747,4.79518
PV α7 + SOM β2 + NDNF α7,prediction,3,1,1.98751,0.23574,1.41099,5.1679,4.7273
PV α7 + SOM β2 + NDNF α7,prediction,3,2,2.03096,0.236914,1.41807,5.2007,4.78385
PV α7 + SOM β2 + NDNF α7,prediction,3,3,2.00123,0.23601,1.41303,5.18135,4.74896
PV α7 + SOM β2 + NDNF α7,prediction,3,4,1.99928,0.235945,1.41285,5.18167,4.74974
PV α7 + SOM β2 + NDNF α7,prediction,3,5,2.03028,0.236507,1.4154,5.19038,4.77387
PV α7 + SOM β2 + NDNF α7,prediction,3,6,1.9768,0.235615,1.41057,5.16617,4.71864
PV α7 + SOM β2 + NDNF α7,prediction,3,7,1.96557,0.235296,1.40851,5.16042,4.70905
PV α7 + SOM β2 + NDNF α7,prediction,3,8,1.97434,0.235567,1.41018,5.16456,4.71429
PV α7 + SOM β2 + NDNF α7,prediction,3,9,2.03398,0.236993,1.41804,5.19921,4.78163
PV α7 + SOM β2 + NDNF α7,prediction,3,10,2.00466,0.236446,1.4154,5.18803,4.75136
PV α7 + SOM β2 + NDNF α7,prediction,3,11,2.00213,0.236097,1.41382,5.18297,4.75242
PV α7 + SOM β2 + NDNF α7,prediction,3,12,1.99788,0.236287,1.41426,5.18109,4.74123
PV α7 + SOM β2 + NDNF α7,prediction,3,13,2.02867,0.236625,1.41674,5.19712,4.78305
PV α7 + SOM β2 + NDNF α7,prediction,3,14,2.01021,0.236448,1.41546,5.18806,4.75287
PV α7 + SOM β2 + NDNF α7,prediction,3,15,1.98822,0.23587,1.41164,5.17061,4.7321
PV α7 + SOM β2 + NDNF α7,prediction,3,16,2.05847,0.237424,1.42122,5.21805,4.81991
PV α7 + SOM β2 + NDNF α7,prediction,3,17,2.00701,0.236346,1.41477,5.18355,4.75852
PV α7 + SOM β2 + NDNF α7,prediction,3,18,2.00604,0.236295,1.41419,5.18147,4.74871
PV α7 + SOM β2 + NDNF α7,prediction,3,19,2.02617,0.236568,1.41582,5.18995,4.77175
PV α7 + SOM β2 + NDNF α7,prediction,3,20,1.97626,0.23548,1.41021,5.16991,4.72424
PV α7 + SOM β2 + NDNF α7,prediction,3,21,2.00708,0.236335,1.41485,5.18584,4.74897
PV α7 + SOM β2 + NDNF α7,prediction,3,22,2.00377,0.236309,1.41393,5.17804,4.74283
PV α7 + SOM β2 + NDNF α7,prediction,3,23,1.99307,0.236009,1.41239,5.17444,4.73487
PV α7 + SOM β2 + NDNF α7,prediction,3,24,1.99557,0.236017,1.41283,5.17758,4.74033
PV α7 + SOM β2 + NDNF α7,prediction,3,25,2.03699,0.237094,1.41911,5.20496,4.79033
PV α7 + SOM β2 + NDNF α7,prediction,3,26,2.002,0.235771,1.41143,5.17416,4.74472
PV α7 + SOM β2 + NDNF α7,prediction,3,27,2.05296,0.23729,1.42014,5.21087,4.80381
PV α7 + SOM β2 + NDNF α7,prediction,3,28,1.98262,0.235603,1.40983,5.16092,4.71332
PV α7 + SOM β2 + NDNF α7,prediction,3,29,2.00342,0.236029,1.41271,5.1789,4.74669
PV α7 + SOM β2 + NDNF α7,prediction,3,30,1.99158,0.236126,1.41329,5.1777,4.73412
PV α7 + SOM β2 + NDNF α7,prediction,3,31,2.01425,0.236423,1.41553,5.19102,4.763
PV α7 + SOM β2 + NDNF α7,prediction,3,32,2.00603,0.236167,1.41399,5.18388,4.7527
PV α7 + SOM β2 + NDNF α7,prediction,3,33,2.03405,0.236856,1.41791,5.20226,4.79117
PV α7 + SOM β2 + NDNF α7,prediction,3,34,1.97683,0.235687,1.41066,5.16644,4.71994
PV α7 + SOM β2 + NDNF α7,prediction,3,35,2.0381,0.237399,1.42067,5.20901,4.79649
PV α7 + SOM β2 + NDNF α7,prediction,3,36,1.98928,0.235887,1.4116,5.17375,4.73091
PV α7 + SOM β2 + NDNF α7,prediction,3,37,2.00832,0.236473,1.41547,5.18977,4.7556
PV α7 + SOM β2 + NDNF α7,prediction,3,38,1.98673,0.235731,1.41132,5.17052,4.7234
PV α7 + SOM β2 + NDNF α7,prediction,3,39,2.00756,0.236308,1.41403,5.18064,4.75346
PV α7 + SOM β2 + NDNF α7,prediction,3,40,2.03174,0.236854,1.41727,5.19556,4.77232
PV α7 + SOM β2 + NDNF α7,prediction,3,41,1.99069,0.235888,1.41221,5.17427,4.73358
PV α7 + SOM β2 + NDNF α7,prediction,3,42,1.99282,0.235986,1.41259,5.17461,4.73465
PV α7 + SOM β2 + NDNF α7,prediction,3,43,2.01716,0.2364,1.41543,5.19278,4.77262
PV α7 + SOM β2 + NDNF α7,prediction,3,44,1.99271,0.235798,1.41141,5.1705,4.73417
PV α7 + SOM β2 + NDNF α7,prediction,3,45,1.97926,0.235548,1.40983,5.16378,4.72461
PV α7 + SOM β2 + NDNF α7,prediction,3,46,1.98943,0.235748,1.41126,5.17049,4.73326
PV α7 + SOM β2 + NDNF α7,prediction,3,47,1.99813,0.235927,1.41275,5.18098,4.7509
PV α7 + SOM β2 + NDNF α7,prediction,3,48,2.02291,0.236602,1.41636,5.19626,4.76705
PV α7 + SOM β2 + NDNF α7,prediction,3,49,1.97018,0.235244,1.40818,5.15863,4.71383
PV α7 + SOM β2 + NDNF β2,prediction,3,0,1.78086,0.492002,1.63512,3.46026,3.98324
PV α7 + SOM β2 + NDNF β2,prediction,3,1,1.76677,0.490022,1.63132,3.45498,3.96936
PV α7 + SOM β2 + NDNF β2,prediction,3,2,1.7632,0.489319,1.63095,3.45922,3.96958
PV α7 + SOM β2 + NDNF β2,prediction,3,3,1.7477,0.486668,1.62571,3.4532,3.94803
PV α7 + SOM β2 + NDNF β2,prediction,3,4,1.77473,0.490225,1.63256,3.46155,3.97644
PV α7 + SOM β2 + NDNF β2,prediction,3,5,1.74438,0.487266,1.62682,3.45175,3.95549
PV α7 + SOM β2 + NDNF β2,prediction,3,6,1.72882,0.485523,1.6236,3.44685,3.94423
PV α7 + SOM β2 + NDNF β2,prediction,3,7,1.74532,0.486714,1.6258,3.45298,3.9509
PV α7 + SOM β2 + NDNF β2,prediction,3,8,1.75703,0.488484,1.62909,3.45697,3.96234
PV α7 + SOM β2 + NDNF β2,prediction,3,9,1.75956,0.488507,1.62819,3.45294,3.95983
PV α7 + SOM β2 + NDNF β2,prediction,3,10,1.78878,0.493148,1.63842,3.46883,3.9982
PV α7 + SOM β2 + NDNF β2,prediction,3,11,1.73107,0.485064,1.6222,3.44652,3.93433
PV α7 + SOM β2 + NDNF β2,prediction,3,12,1.76622,0.489219,1.63078,3.45949,3.96827
PV α7 + SOM β2 + NDNF β2,prediction,3,13,1.78117,0.49237,1.63634,3.463,3.98747
PV α7 + SOM β2 + NDNF β2,prediction,3,14,1.77553,0.491638,1.63428,3.45734,3.98263
PV α7 + SOM β2 + NDNF β2,prediction,3,15,1.75174,0.488379,1.62866,3.45339,3.96012
PV α7 + SOM β2 + NDNF β2,prediction,3,16,1.74257,0.486322,1.62537,3.45329,3.94775
PV α7 + SOM β2 + NDNF β2,prediction,3,17,1.754,0.487957,1.62759,3.45362,3.95642
PV α7 + SOM β2 + NDNF β2,prediction,3,18,1.79041,0.493735,1.63843,3.46424,3.99869
PV α7 + SOM β2 + NDNF β2,prediction,3,19,1.73802,0.486135,1.62419,3.4482,3.94253
PV α7 + SOM β2 + NDNF β2,prediction,3,20,1.73203,0.486513,1.62586,3.45076,3.95301
PV α7 + SOM β2 + NDNF β2,prediction,3,21,1.71292,0.482775,1.61811,3.44235,3.92097
PV α7 + SOM β2 + NDNF β2,prediction,3,22,1.79118,0.493331,1.63816,3.4683,3.99472
PV α7 + SOM β2 + NDNF β2,prediction,3,23,1.75874,0.488905,1.63008,3.45718,3.96572
PV α7 + SOM β2 + NDNF β2,prediction,3,24,1.76883,0.490418,1.63316,3.46158,3.97671
PV α7 + SOM β2 + NDNF β2,prediction,3,25,1.77659,0.490612,1.63173,3.45791,3.96906
PV α7 + SOM β2 + NDNF β2,prediction,3,26,1.7514,0.487567,1.62711,3.45436,3.95443
PV α7 + SOM β2 + NDNF β2,prediction,3,27,1.78416,0.49188,1.63515,3.46317,3.98058
PV α7 + SOM β2 + NDNF β2,prediction,3,28,1.71679,0.483179,1.61848,3.44136,3.9241
PV α7 + SOM β2 + NDNF β2,prediction,3,29,1.72262,0.484347,1.62067,3.44369,3.92781
PV α7 + SOM β2 + NDNF β2,prediction,3,30,1.74112,0.4865,1.62474,3.44787,3.94645
PV α7 + SOM β2 + NDNF β2,prediction,3,31,1.72659,0.484069,1.62041,3.44597,3.92974
PV α7 + SOM β2 + NDNF β2,prediction,3,32,1.76077,0.48914,1.63048,3.4589,3.96914
PV α7 + SOM β2 + NDNF β2,prediction,3,33,1.76049,0.489865,1.6314,3.4553,3.9697
PV α7 + SOM β2 + NDNF β2,prediction,3,34,1.75627,0.48864,1.62901,3.45347,3.96242
PV α7 + SOM β2 + NDNF β2,prediction,3,35,1.72292,0.484023,1.61987,3.44301,3.92787
PV α7 + SOM β2 + NDNF β2,prediction,3,36,1.76268,0.488722,1.62926,3.45585,3.96287
PV α7 + SOM β2 + NDNF β2,prediction,3,37,1.73378,0.485541,1.6242,3.45158,3.94484
PV α7 + SOM β2 + NDNF β2,prediction,3,38,1.78449,0.491837,1.63465,3.46208,3.97998
PV α7 + SOM β2 + NDNF β2,prediction,3,39,1.76417,0.488792,1.62924,3.45748,3.96218
PV α7 + SOM β2 + NDNF β2,prediction,3,40,1.74852,0.487794,1.62687,3.4492,3.95468
PV α7 + SOM β2 + NDNF β2,prediction,3,41,1.75031,0.487261,1.6262,3.4508,3.95207
PV α7 + SOM β2 + NDNF β2,prediction,3,42,1.77175,0.490179,1.63176,3.45876,3.97039
PV α7 + SOM β2 + NDNF β2,prediction,3,43,1.72735,0.484753,1.62136,3.44436,3.93269
PV α7 + SOM β2 + NDNF β2,prediction,3,44,1.76645,0.489344,1.63039,3.45811,3.96783
PV α7 + SOM β2 + NDNF β2,prediction,3,45,1.76653,0.489583,1.63123,3.45954,3.97231
PV α7 + SOM β2 + NDNF β2,prediction,3,46,1.76033,0.489354,1.6305,3.45591,3.96945
PV α7 + SOM β2 + NDNF β2,prediction,3,47,1.74298,0.486622,1.62534,3.45012,3.9469
PV α7 + SOM β2 + NDNF β2,prediction,3,48,1.77449,0.491275,1.63398,3.45992,3.98212
PV α7 + SOM β2 + NDNF β2,prediction,3,49,1.73947,0.486098,1.62451,3.45094,3.94339
PV α7 + VIP α5 + NDNF α7,prediction,3,0,1.40032,4.87263,3.86851,0.0510044,1.0609
PV α7 + VIP α5 + NDNF α7,prediction,3,1,1.39455,4.87099,3.86613,0.0509991,1.05719
PV α7 + VIP α5 + NDNF α7,prediction,3,2,1.39327,4.87791,3.86919,0.0510365,1.05719
PV α7 + VIP α5 + NDNF α7,prediction,3,3,1.42093,4.9141,3.88603,0.0515829,1.05355
PV α7 + VIP α5 + NDNF α7,prediction,3,4,1.39603,4.86597,3.86448,0.0509134,1.06098
PV α7 + VIP α5 + NDNF α7,prediction,3,5,1.41057,4.89346,3.8743,0.0513597,1.0512
PV α7 + VIP α5 + NDNF α7,prediction,3,6,1.3817,4.85707,3.85886,0.0507544,1.05906
PV α7 + VIP α5 + NDNF α7,prediction,3,7,1.38905,4.85077,3.85809,0.0507515,1.06207
PV α7 + VIP α5 + NDNF α7,prediction,3,8,1.39229,4.87691,3.87078,0.0509924,1.06015
PV α7 + VIP α5 + NDNF α7,prediction,3,9,1.39162,4.87105,3.86465,0.0510219,1.05489
PV α7 + VIP α5 + NDNF α7,prediction,3,10,1.37503,4.82653,3.84377,0.0504903,1.05963
PV α7 + VIP α5 + NDNF α7,prediction,3,11,1.37722,4.83348,3.84918,0.050533,1.06262
PV α7 + VIP α5 + NDNF α7,prediction,3,12,1.38346,4.84145,3.85041,0.0506794,1.05827
PV α7 + VIP α5 + NDNF α7,prediction,3,13,1.3733,4.83218,3.84779,0.0504921,1.0623
PV α7 + VIP α5 + NDNF α7,prediction,3,14,1.39259,4.86571,3.86372,0.0509148,1.05922
PV α7 + VIP α5 + NDNF α7,prediction,3,15,1.38349,4.84321,3.85192,0.0506654,1.05983
PV α7 + VIP α5 + NDNF α7,prediction,3,16,1.40689,4.9073,3.88232,0.0514204,1.05297
PV α7 + VIP α5 + NDNF α7,prediction,3,17,1.40833,4.90491,3.88088,0.0514159,1.0519
PV α7 + VIP α5 + NDNF α7,prediction,3,18,1.40672,4.89388,3.87632,0.0512839,1.05453
PV α7 + VIP α5 + NDNF α7,prediction,3,19,1.40318,4.88045,3.8724,0.0511127,1.05981
PV α7 + VIP α5 + NDNF α7,prediction,3,20,1.37197,4.82917,3.84624,0.0504525,1.06186
PV α7 + VIP α5 + NDNF α7,prediction,3,21,1.40255,4.8772,3.87069,0.0510799,1.0606
PV α7 + VIP α5 + NDNF α7,prediction,3,22,1.41381,4.90735,3.88222,0.0514553,1.05343
PV α7 + VIP α5 + NDNF α7,prediction,3,23,1.41555,4.92004,3.88881,0.0515902,1.05242
PV α7 + VIP α5 + NDNF α7,prediction,3,24,1.36069,4.8095,3.83516,0.0502025,1.0614
PV α7 + VIP α5 + NDNF α7,prediction,3,25,1.38048,4.84328,3.85366,0.0506365,1.06049
PV α7 + VIP α5 + NDNF α7,prediction,3,26,1.39637,4.8671,3.8633,0.0510011,1.05634
PV α7 + VIP α5 + NDNF α7,prediction,3,27,1.3781,4.85373,3.85798,0.0506869,1.06077
PV α7 + VIP α5 + NDNF α7,prediction,3,28,1.41114,4.901,3.87984,0.0513747,1.05397
PV α7 + VIP α5 + NDNF α7,prediction,3,29,1.38461,4.85061,3.8572,0.0507169,1.06198
PV α7 + VIP α5 + NDNF α7,prediction,3,30,1.42282,4.91595,3.8863,0.0516217,1.05141
PV α7 + VIP α5 + NDNF α7,prediction,3,31,1.39483,4.86628,3.86432,0.050956,1.05963
PV α7 + VIP α5 + NDNF α7,prediction,3,32,1.3915,4.86284,3.86178,0.0509128,1.05742
PV α7 + VIP α5 + NDNF α7,prediction,3,33,1.40023,4.88027,3.87012,0.0511322,1.05607
PV α7 + VIP α5 + NDNF α7,prediction,3,34,1.37318,4.82545,3.84485,0.050451,1.06108
PV α7 + VIP α5 + NDNF α7,prediction,3,35,1.37729,4.83354,3.84867,0.0505363,1.06146
PV α7 + VIP α5 + NDNF α7,prediction,3,36,1.38441,4.85936,3.86065,0.0508034,1.05884
PV α7 + VIP α5 + NDNF α7,prediction,3,37,1.39964,4.88048,3.86952,0.0511508,1.05428
PV α7 + VIP α5 + NDNF α7,prediction,3,38,1.38881,4.86363,3.86631,0.0508204,1.06443
PV α7 + VIP α5 + NDNF α7,prediction,3,39,1.37411,4.83897,3.85249,0.050523,1.06279
PV α7 + VIP α5 + NDNF α7,prediction,3,40,1.39704,4.86056,3.86057,0.0509366,1.05794
PV α7 + VIP α5 + NDNF α7,prediction,3,41,1.37235,4.8302,3.84655,0.0504761,1.06118
PV α7 + VIP α5 + NDNF α7,prediction,3,42,1.39816,4.87179,3.86688,0.0510244,1.05785
PV α7 + VIP α5 + NDNF α7,prediction,3,43,1.41486,4.89848,3.87759,0.0514053,1.05342
PV α7 + VIP α5 + NDNF α7,prediction,3,44,1.3727,4.82296,3.84441,0.0503884,1.06483
PV α7 + VIP α5 + NDNF α7,prediction,3,45,1.40374,4.88908,3.87406,0.0512297,1.05524
PV α7 + VIP α5 + NDNF α7,prediction,3,46,1.38465,4.85753,3.86049,0.0507857,1.05975
PV α7 + VIP α5 + NDNF α7,prediction,3,47,1.39359,4.87556,3.86495,0.0510889,1.05154
PV α7 + VIP α5 + NDNF α7,prediction,3,48,1.40765,4.90038,3.88045,0.0513391,1.05543
PV α7 + VIP α5 + NDNF α7,prediction,3,49,1.39129,4.86384,3.86154,0.0509226,1.05633
PV α7 + VIP α5 + NDNF β2,prediction,3,0,0.970686,4.80547,2.84994,0.0574418,0.285658
PV α7 + VIP α5 + NDNF β2,prediction,3,1,0.959494,4.76196,2.83373,0.0568624,0.288597
PV α7 + VIP α5 + NDNF β2,prediction,3,2,0.948547,4.73917,2.82746,0.0564635,0.292036
PV α7 + VIP α5 + NDNF β2,prediction,3,3,0.976405,4.8057,2.85117,0.0574692,0.286551
PV α7 + VIP α5 + NDNF β2,prediction,3,4,0.974494,4.80371,2.84775,0.057493,0.285099
PV α7 + VIP α5 + NDNF β2,prediction,3,5,0.960156,4.7627,2.83514,0.0568455,0.289534
PV α7 + VIP α5 + NDNF β2,prediction,3,6,0.972232,4.79372,2.84549,0.0573311,0.286536
PV α7 + VIP α5 + NDNF β2,prediction,3,7,0.958756,4.74613,2.83109,0.0566564,0.291122
PV α7 + VIP α5 + NDNF β2,prediction,3,8,0.963359,4.76574,2.83659,0.0569292,0.289128
PV α7 + VIP α5 + NDNF β2,prediction,3,9,0.976353,4.818,2.85416,0.0576402,0.284857
PV α7 + VIP α5 + NDNF β2,prediction,3,10,0.968502,4.79314,2.84526,0.0572732,0.286823
PV α7 + VIP α5 + NDNF β2,prediction,3,11,0.971243,4.79319,2.8448,0.0573174,0.286197
PV α7 + VIP α5 + NDNF β2,prediction,3,12,0.971769,4.82093,2.85128,0.0576954,0.281784
PV α7 + VIP α5 + NDNF β2,prediction,3,13,0.953848,4.75844,2.83457,0.0567367,0.290131
PV α7 + VIP α5 + NDNF β2,prediction,3,14,0.968729,4.79862,2.84646,0.0573639,0.285764
PV α7 + VIP α5 + NDNF β2,prediction,3,15,0.970874,4.80207,2.84541,0.0574678,0.283761
PV α7 + VIP α5 + NDNF β2,prediction,3,16,0.97099,4.80056,2.84587,0.0574343,0.284647
PV α7 + VIP α5 + NDNF β2,prediction,3,17,0.969411,4.79611,2.84479,0.0573616,0.285344
PV α7 + VIP α5 + NDNF β2,prediction,3,18,0.964067,4.78295,2.84205,0.0570948,0.287963
PV α7 + VIP α5 + NDNF β2,prediction,3,19,0.969009,4.78407,2.84298,0.0571607,0.288033
PV α7 + VIP α5 + NDNF β2,prediction,3,20,0.966552,4.79069,2.84374,0.05723,0.286592
PV α7 + VIP α5 + NDNF β2,prediction,3,21,0.970947,4.79058,2.84485,0.0572706,0.287247
PV α7 + VIP α5 + NDNF β2,prediction,3,22,0.969085,4.78587,2.84278,0.0572316,0.286916
PV α7 + VIP α5 + NDNF β2,prediction,3,23,0.969276,4.78275,2.84463,0.0571004,0.289578
PV α7 + VIP α5 + NDNF β2,prediction,3,24,0.970231,4.79296,2.8456,0.0572828,0.287019
PV α7 + VIP α5 + NDNF β2,prediction,3,25,0.96023,4.77619,2.83772,0.0570393,0.28689
PV α7 + VIP α5 + NDNF β2,prediction,3,26,0.965171,4.78456,2.84323,0.0571423,0.288203
PV α7 + VIP α5 + NDNF β2,prediction,3,27,0.966677,4.78291,2.84313,0.0571145,0.288407
PV α7 + VIP α5 + NDNF β2,prediction,3,28,0.968536,4.80483,2.84811,0.057424,0.285246
PV α7 + VIP α5 + NDNF β2,prediction,3,29,0.962712,4.77421,2.83909,0.056976,0.288947
PV α7 + VIP α5 + NDNF β2,prediction,3,30,0.967663,4.78582,2.84212,0.0571915,0.287064
PV α7 + VIP α5 + NDNF β2,prediction,3,31,0.969756,4.79271,2.84616,0.057263,0.287709
PV α7 + VIP α5 + NDNF β2,prediction,3,32,0.980953,4.81991,2.85333,0.057739,0.283557
PV α7 + VIP α5 + NDNF β2,prediction,3,33,0.955995,4.7592,2.83559,0.0567318,0.291043
PV α7 + VIP α5 + NDNF β2,prediction,3,34,0.958001,4.75999,2.83579,0.056777,0.290691
PV α7 + VIP α5 + NDNF β2,prediction,3,35,0.967283,4.78897,2.84376,0.057225,0.287395
PV α7 + VIP α5 + NDNF β2,prediction,3,36,0.960585,4.76385,2.83572,0.0568809,0.289268
PV α7 + VIP α5 + NDNF β2,prediction,3,37,0.958918,4.7576,2.83535,0.0567495,0.290852
PV α7 + VIP α5 + NDNF β2,prediction,3,38,0.957891,4.74931,2.83189,0.0566444,0.291629
PV α7 + VIP α5 + NDNF β2,prediction,3,39,0.963231,4.76658,2.8376,0.0569082,0.289651
PV α7 + VIP α5 + NDNF β2,prediction,3,40,0.959782,4.77412,2.83927,0.0569464,0.288701
PV α7 + VIP α5 + NDNF β2,prediction,3,41,0.969934,4.78306,2.84247,0.0571822,0.287802
PV α7 + VIP α5 + NDNF β2,prediction,3,42,0.95391,4.76516,2.83546,0.0568191,0.28904
PV α7 + VIP α5 + NDNF β2,prediction,3,43,0.963144,4.7767,2.84143,0.0569896,0.289844
PV α7 + VIP α5 + NDNF β2,prediction,3,44,0.958006,4.77714,2.83683,0.0570638,0.285859
PV α7 + VIP α5 + NDNF β2,prediction,3,45,0.96344,4.76821,2.83752,0.0569616,0.288962
PV α7 + VIP α5 + NDNF β2,prediction,3,46,0.978419,4.82247,2.85469,0.0577146,0.283869
PV α7 + VIP α5 + NDNF β2,prediction,3,47,0.964279,4.78268,2.84017,0.0571417,0.286661
PV α7 + VIP α5 + NDNF β2,prediction,3,48,0.948676,4.7259,2.82218,0.0563722,0.291487
PV α7 + VIP α5 + NDNF β2,prediction,3,49,0.961322,4.76755,2.83563,0.0569343,0.288007
PV α7 + NDNF α7 + NDNF β2,prediction,3,0,2.08417,0.426773,0.96452,6.7877,3.23245
PV α7 + NDNF α7 + NDNF β2,prediction,3,1,2.04082,0.426671,0.962802,6.74352,3.1954
PV α7 + NDNF α7 + NDNF β2,prediction,3,2,2.0809,0.426897,0.964412,6.7799,3.22699
PV α7 + NDNF α7 + NDNF β2,prediction,3,3,2.05022,0.426761,0.963303,6.74882,3.2023
PV α7 + NDNF α7 + NDNF β2,prediction,3,4,2.03494,0.426975,0.963411,6.74031,3.19187
PV α7 + NDNF α7 + NDNF β2,prediction,3,5,2.08369,0.426939,0.964808,6.79718,3.23525
PV α7 + NDNF α7 + NDNF β2,prediction,3,6,2.07192,0.427467,0.965038,6.7738,3.21883
PV α7 + NDNF α7 + NDNF β2,prediction,3,7,2.07876,0.426606,0.963902,6.78736,3.22949
PV α7 + NDNF α7 + NDNF β2,prediction,3,8,2.0589,0.427678,0.965128,6.7604,3.21
PV α7 + NDNF α7 + NDNF β2,prediction,3,9,2.07946,0.428191,0.966503,6.77832,3.22279
PV α7 + NDNF α7 + NDNF β2,prediction,3,10,2.11804,0.425354,0.963031,6.82119,3.25822
PV α7 + NDNF α7 + NDNF β2,prediction,3,11,2.04424,0.429155,0.966913,6.74057,3.19292
PV α7 + NDNF α7 + NDNF β2,prediction,3,12,2.09809,0.425745,0.962894,6.79133,3.23558
PV α7 + NDNF α7 + NDNF β2,prediction,3,13,2.05795,0.426833,0.963357,6.75003,3.20331
PV α7 + NDNF α7 + NDNF β2,prediction,3,14,2.06198,0.427236,0.964409,6.76208,3.21112
PV α7 + NDNF α7 + NDNF β2,prediction,3,15,2.0492,0.428124,0.965354,6.74905,3.19884
PV α7 + NDNF α7 + NDNF β2,prediction,3,16,2.0812,0.427229,0.964898,6.78162,3.22524
PV α7 + NDNF α7 + NDNF β2,prediction,3,17,2.09791,0.427232,0.965265,6.79029,3.235
PV α7 + NDNF α7 + NDNF β2,prediction,3,18,2.03507,0.427964,0.964761,6.73164,3.18678
PV α7 + NDNF α7 + NDNF β2,prediction,3,19,2.04688,0.429817,0.968211,6.74237,3.19427
PV α7 + NDNF α7 + NDNF β2,prediction,3,20,2.09218,0.427186,0.965194,6.78907,3.23375
PV α7 + NDNF α7 + NDNF β2,prediction,3,21,2.1091,0.426874,0.965372,6.81788,3.25284
PV α7 + NDNF α7 + NDNF β2,prediction,3,22,2.0749,0.426379,0.963572,6.77988,3.22548
PV α7 + NDNF α7 + NDNF β2,prediction,3,23,2.05553,0.427175,0.964323,6.76529,3.21227
PV α7 + NDNF α7 + NDNF β2,prediction,3,24,2.09102,0.426718,0.964252,6.7891,3.23584
PV α7 + NDNF α7 + NDNF β2,prediction,3,25,2.0077,0.429426,0.966344,6.7038,3.16249
PV α7 + NDNF α7 + NDNF β2,prediction,3,26,2.09592,0.427331,0.965478,6.79121,3.23431
PV α7 + NDNF α7 + NDNF β2,prediction,3,27,2.06628,0.427952,0.965737,6.76626,3.21544
PV α7 + NDNF α7 + NDNF β2,prediction,3,28,2.11213,0.426309,0.964445,6.81808,3.25627
PV α7 + NDNF α7 + NDNF β2,prediction,3,29,2.09253,0.427272,0.965297,6.79132,3.2346
PV α7 + NDNF α7 + NDNF β2,prediction,3,30,2.12332,0.426266,0.964431,6.82109,3.25854
PV α7 + NDNF α7 + NDNF β2,prediction,3,31,2.08444,0.427897,0.966557,6.79485,3.23457
PV α7 + NDNF α7 + NDNF β2,prediction,3,32,2.0549,0.427471,0.964669,6.75449,3.20331
PV α7 + NDNF α7 + NDNF β2,prediction,3,33,2.10181,0.426952,0.965399,6.80968,3.24722
PV α7 + NDNF α7 + NDNF β2,prediction,3,34,2.03184,0.427662,0.964005,6.72421,3.18505
PV α7 + NDNF α7 + NDNF β2,prediction,3,35,2.04992,0.427871,0.96478,6.74631,3.19615
PV α7 + NDNF α7 + NDNF β2,prediction,3,36,2.08137,0.427265,0.965246,6.79016,3.23162
PV α7 + NDNF α7 + NDNF β2,prediction,3,37,2.09545,0.426645,0.964568,6.80018,3.24197
PV α7 + NDNF α7 + NDNF β2,prediction,3,38,2.08109,0.427227,0.965041,6.78482,3.22844
PV α7 + NDNF α7 + NDNF β2,prediction,3,39,2.03306,0.427421,0.963874,6.73666,3.19067
PV α7 + NDNF α7 + NDNF β2,prediction,3,40,2.10441,0.426926,0.96531,6.81083,3.24787
PV α7 + NDNF α7 + NDNF β2,prediction,3,41,2.10206,0.427801,0.966813,6.81427,3.24854
PV α7 + NDNF α7 + NDNF β2,prediction,3,42,2.0862,0.427796,0.966148,6.79266,3.23314
PV α7 + NDNF α7 + NDNF β2,prediction,3,43,2.02794,0.428422,0.965706,6.7364,3.18738
PV α7 + NDNF α7 + NDNF β2,prediction,3,44,2.05396,0.426732,0.96349,6.76178,3.21007
PV α7 + NDNF α7 + NDNF β2,prediction,3,45,2.05248,0.427744,0.964917,6.75156,3.20227
PV α7 + NDNF α7 + NDNF β2,prediction,3,46,2.03882,0.427821,0.964477,6.73306,3.18811
PV α7 + NDNF α7 + NDNF β2,prediction,3,47,2.07977,0.426319,0.963704,6.78821,3.23149
PV α7 + NDNF α7 + NDNF β2,prediction,3,48,2.07424,0.428372,0.966384,6.76792,3.21508
PV α7 + NDNF α7 + NDNF β2,prediction,3,49,2.06182,0.427481,0.964801,6.75782,3.20844
SOM α7 + SOM β2 + VIP α5,prediction,3,0,1.60409,0.0194058,3.22445,0.00273845,6.70797
SOM α7 + SOM β2 + VIP α5,prediction,3,1,1.61328,0.019459,3.22643,0.0027128,6.72735
SOM α7 + SOM β2 + VIP α5,prediction,3,2,1.62739,0.0195361,3.2359,0.00271602,6.74983
SOM α7 + SOM β2 + VIP α5,prediction,3,3,1.63562,0.0196002,3.23977,0.00268404,6.77563
SOM α7 + SOM β2 + VIP α5,prediction,3,4,1.58799,0.0193148,3.21165,0.00274501,6.67725
SOM α7 + SOM β2 + VIP α5,prediction,3,5,1.62835,0.0195582,3.23313,0.0026876,6.76149
SOM α7 + SOM β2 + VIP α5,prediction,3,6,1.61961,0.0194692,3.22961,0.00272867,6.72639
SOM α7 + SOM β2 + VIP α5,prediction,3,7,1.59499,0.0193615,3.21836,0.00274005,6.69561
