condition,amplitude,distractor_factor,offset_deg,phase_pi,trial_idx,seed,plv_mean_delay2,cue_power_mean_delay2,dist_power_mean_delay2
WT_APP,20.0,1.0,70.0,1.375,95,1021644827,0.8908898236547984,8.221579337885036,7.284942491380599
WT_APP,20.0,1.0,70.0,1.375,96,1106617184,0.8210075436213622,8.57278969632839,6.872056686183192
WT_APP,20.0,1.0,70.0,1.375,97,1572947672,0.8042886976901314,9.161668096906864,6.88740110230244
WT_APP,20.0,1.0,70.0,1.375,98,1398504477,0.8794052283487805,8.520705072151587,6.93373397351045
WT_APP,20.0,1.0,70.0,1.375,99,679618480,0.8245678543109407,7.765768144813536,6.726088827905156
WT_APP,20.0,1.0,70.0,1.5,0,1168784116,0.8410235587056506,9.101548716473475,7.216062277907188
WT_APP,20.0,1.0,70.0,1.5,1,921289450,0.895273367209708,9.416124823208998,6.531931427944024
WT_APP,20.0,1.0,70.0,1.5,2,1293255992,0.6631819673918002,7.0441190478144025,6.1147701745698875
WT_APP,20.0,1.0,70.0,1.5,3,1702858716,0.7477460239497327,8.085134087225883,6.322126865060932
WT_APP,20.0,1.0,70.0,1.5,4,1895310323,0.8339072600464903,9.176225735299655,7.557186744098268
WT_APP,20.0,1.0,70.0,1.5,5,211694680,0.8089630217913978,7.936714097051961,6.798671876738908
WT_APP,20.0,1.0,70.0,1.5,6,280584697,0.8118034356266839,8.848550938744085,7.026800826283309
WT_APP,20.0,1.0,70.0,1.5,7,617447500,0.8278491466730679,8.783982223436844,6.868887331634613
WT_APP,20.0,1.0,70.0,1.5,8,1249765968,0.8160373018505903,8.954252807987615,7.274814768938924
WT_APP,20.0,1.0,70.0,1.5,9,1504658074,0.7894377126975953,8.383644807447325,6.9159933125555195
WT_APP,20.0,1.0,70.0,1.5,10,1008898872,0.8316567271413288,9.135676651041718,6.709259838238273
WT_APP,20.0,1.0,70.0,1.5,11,794319243,0.8893534153053797,8.549124312798947,7.777276649492394
WT_APP,20.0,1.0,70.0,1.5,12,204008863,0.8120821888718975,8.425486755758046,7.02036597531825
WT_APP,20.0,1.0,70.0,1.5,13,1880439445,0.7422241465348318,7.8554514830674895,6.054171683702671
WT_APP,20.0,1.0,70.0,1.5,14,1306372712,0.7631912406153343,9.076629292710535,7.62008965091101
WT_APP,20.0,1.0,70.0,1.5,15,2122084012,0.7098448553375571,7.416515097293322,6.434660666181176
WT_APP,20.0,1.0,70.0,1.5,16,1976297044,0.7253563273235273,7.027800248614212,6.576718602421635
WT_APP,20.0,1.0,70.0,1.5,17,784548992,0.770096946419233,8.810947982579092,6.613965588080372
WT_APP,20.0,1.0,70.0,1.5,18,2121403537,0.8842016160444534,8.92938211017975,7.945777448873212
WT_APP,20.0,1.0,70.0,1.5,19,347016859,0.8186215703912044,8.44019217717781,7.496538565192426
WT_APP,20.0,1.0,70.0,1.5,20,527842052,0.8265548641052335,8.843162983800077,7.611056318335124
WT_APP,20.0,1.0,70.0,1.5,21,215409799,0.8668244061861242,8.87547801070358,6.993291856855735
WT_APP,20.0,1.0,70.0,1.5,22,350632298,0.8151121077671827,8.884214684408823,7.316466043368982
WT_APP,20.0,1.0,70.0,1.5,23,2071774379,0.6813521643534804,7.308152772351637,6.320596935224748
WT_APP,20.0,1.0,70.0,1.5,24,1492822048,0.7243249683292716,8.716700996269601,6.232813836430704
WT_APP,20.0,1.0,70.0,1.5,25,199233221,0.7981187730078418,8.49934503305501,6.5555261949485635
WT_APP,20.0,1.0,70.0,1.5,26,1395966768,0.8812053934845465,9.028868592156007,7.366062158593522
WT_APP,20.0,1.0,70.0,1.5,27,786556690,0.9108383400095073,8.49837872169045,7.8345175208449485
WT_APP,20.0,1.0,70.0,1.5,28,649984770,0.7857517592667744,8.10122862601128,6.798138721405707
WT_APP,20.0,1.0,70.0,1.5,29,337723248,0.8170314081013849,8.43375271261165,6.728224800564217
WT_APP,20.0,1.0,70.0,1.5,30,1094264184,0.7389196428907099,7.74480325721913,6.800031546244844
WT_APP,20.0,1.0,70.0,1.5,31,2089154132,0.7519310379521044,8.063904331849574,6.612004501441308
WT_APP,20.0,1.0,70.0,1.5,32,1584690825,0.8217097644069824,8.636838881354953,7.651141235438207
WT_APP,20.0,1.0,70.0,1.5,33,795962858,0.8748159847814899,8.33605912993452,7.510515155045355
WT_APP,20.0,1.0,70.0,1.5,34,827737825,0.8440352441236431,8.866820386782816,7.853576360113407
WT_APP,20.0,1.0,70.0,1.5,35,234713593,0.788475503399797,8.806889781215569,7.384292243342617
WT_APP,20.0,1.0,70.0,1.5,36,885327366,0.8101992282738467,8.450412970514382,7.007641330003882
WT_APP,20.0,1.0,70.0,1.5,37,928832081,0.8219159197185679,9.167084217597935,7.234201559538587
WT_APP,20.0,1.0,70.0,1.5,38,1947615286,0.7511004443083227,6.8369752130944415,6.772775108787135
WT_APP,20.0,1.0,70.0,1.5,39,20360091,0.9200304158061933,8.963973502933568,7.869603632976893
WT_APP,20.0,1.0,70.0,1.5,40,1806363173,0.7419961941594888,8.295807586289314,6.1533755657154305
WT_APP,20.0,1.0,70.0,1.5,41,1312343691,0.8290701030828569,8.778039938100017,7.110559976420942
WT_APP,20.0,1.0,70.0,1.5,42,1762120781,0.7755803443826756,8.330257710387471,6.615182408840716
WT_APP,20.0,1.0,70.0,1.5,43,1700607009,0.7274822994327649,7.9678921498978506,6.746954099510005
WT_APP,20.0,1.0,70.0,1.5,44,1634649145,0.8770426863867715,9.157993996952195,8.08198122734524
WT_APP,20.0,1.0,70.0,1.5,45,1036024353,0.8092564671780135,8.502131946531243,6.9667894467729985
WT_APP,20.0,1.0,70.0,1.5,46,261494503,0.8780144772653586,8.261407658953349,7.032330695494493
WT_APP,20.0,1.0,70.0,1.5,47,2001682155,0.8634157188435313,9.214848129436545,6.866984451489778
WT_APP,20.0,1.0,70.0,1.5,48,1311960750,0.8504951177989342,9.50190810227645,7.243652460848207
WT_APP,20.0,1.0,70.0,1.5,49,295114914,0.864799378155947,9.65746553141896,7.014492437196664
WT_APP,20.0,1.0,70.0,1.5,50,2006889349,0.6251001405528865,7.690701527982216,5.773443263421924
WT_APP,20.0,1.0,70.0,1.5,51,1524829245,0.9308948339944396,10.249358803519488,7.513251880226568
WT_APP,20.0,1.0,70.0,1.5,52,319434624,0.8423132267282321,8.812048115894312,7.3482839634184005
WT_APP,20.0,1.0,70.0,1.5,53,2032667552,0.8364876973641622,8.707254950642353,6.867939005760231
WT_APP,20.0,1.0,70.0,1.5,54,1564774687,0.8904447607146259,8.887373343805118,7.968105665262445
WT_APP,20.0,1.0,70.0,1.5,55,2092577640,0.6857985247683115,7.387053472656873,6.1573987175665925
WT_APP,20.0,1.0,70.0,1.5,56,1166111204,0.9072127319623948,8.79367433293355,7.754600094496599
WT_APP,20.0,1.0,70.0,1.5,57,1607521147,0.7711096689717888,8.456773096104751,6.736772342087744
WT_APP,20.0,1.0,70.0,1.5,58,1324596573,0.8864111546662958,8.658417458952089,7.685117763587733
WT_APP,20.0,1.0,70.0,1.5,59,1726642687,0.8946099032005755,8.756720569000596,7.883120316525605
WT_APP,20.0,1.0,70.0,1.5,60,1888313977,0.8099618212728845,8.392598315100017,7.426577224261285
WT_APP,20.0,1.0,70.0,1.5,61,1985561720,0.706024017932174,8.215232665186393,6.785885328664687
WT_APP,20.0,1.0,70.0,1.5,62,485771147,0.8594748087357679,9.071735602656913,7.145401958823118
WT_APP,20.0,1.0,70.0,1.5,63,1796771385,0.8250318772112787,8.449203850076454,7.526890622319336
WT_APP,20.0,1.0,70.0,1.5,64,766643757,0.7829494384368079,8.582799808399953,6.71344201970145
WT_APP,20.0,1.0,70.0,1.5,65,554969948,0.847163173823532,9.190933077313884,7.016267687814561
WT_APP,20.0,1.0,70.0,1.5,66,1418387863,0.7835501202479228,8.564529323662528,6.7427447174370485
WT_APP,20.0,1.0,70.0,1.5,67,1770578616,0.8395587472443791,9.339369556700376,8.09221029058668
WT_APP,20.0,1.0,70.0,1.5,68,507183781,0.8345281416989351,8.647710558096122,7.2668086661263835
WT_APP,20.0,1.0,70.0,1.5,69,1782558243,0.8524773084224868,9.048955519516754,7.80621963846917
WT_APP,20.0,1.0,70.0,1.5,70,895155732,0.880647699032033,8.399075921619472,7.946023870949733
WT_APP,20.0,1.0,70.0,1.5,71,720148324,0.824993041406709,9.054930807158904,7.6007560084907215
WT_APP,20.0,1.0,70.0,1.5,72,1582122199,0.8895023204348154,9.05918650263943,7.548288205679543
WT_APP,20.0,1.0,70.0,1.5,73,1951878275,0.8505324635124686,9.218697964914163,7.6167386101029715
WT_APP,20.0,1.0,70.0,1.5,74,850305651,0.8132605537723078,7.264624304437863,7.099160201474067
WT_APP,20.0,1.0,70.0,1.5,75,146415610,0.8737739749540477,8.48422859444375,7.498532871810189
WT_APP,20.0,1.0,70.0,1.5,76,506504968,0.8826521603606249,9.759034777794115,7.327238133264336
WT_APP,20.0,1.0,70.0,1.5,77,1164456162,0.7405357757817417,8.48853460962188,6.562787226604734
WT_APP,20.0,1.0,70.0,1.5,78,1436613566,0.9166834089035277,8.645573658272383,7.4712701441177645
WT_APP,20.0,1.0,70.0,1.5,79,492357652,0.8868137105210976,8.8392722521094,7.426665594222049
WT_APP,20.0,1.0,70.0,1.5,80,1275714321,0.843052670208749,8.820060218141782,6.803092505230271
WT_APP,20.0,1.0,70.0,1.5,81,115492695,0.7137761936202409,8.677499063747636,7.002063907458001
WT_APP,20.0,1.0,70.0,1.5,82,1538334324,0.8171940325965408,8.787426309182122,7.093444722001817
WT_APP,20.0,1.0,70.0,1.5,83,405827099,0.8281393997735943,8.136443830323282,6.536068702003476
WT_APP,20.0,1.0,70.0,1.5,84,1328323725,0.7850810567394277,8.263484374116087,7.261482049165481
WT_APP,20.0,1.0,70.0,1.5,85,1167083081,0.7777447966515375,8.204708861896693,6.244627161919627
WT_APP,20.0,1.0,70.0,1.5,86,776272372,0.8621823505855395,8.611881140245833,7.192844200256605
WT_APP,20.0,1.0,70.0,1.5,87,1135007690,0.8459380410112378,8.561965582298555,7.241881600327812
WT_APP,20.0,1.0,70.0,1.5,88,598824061,0.9151640841797455,8.71895549361208,7.590854410722787
WT_APP,20.0,1.0,70.0,1.5,89,623301253,0.9057330180516008,10.145769103582337,7.66396448950364
WT_APP,20.0,1.0,70.0,1.5,90,2042901480,0.7696069015185312,7.44831665918704,6.2164699702844475
WT_APP,20.0,1.0,70.0,1.5,91,2089944286,0.8664637693182392,9.896493311974423,7.186569980064309
WT_APP,20.0,1.0,70.0,1.5,92,1201751906,0.8047100352528819,9.525679392529947,6.468732947449779
WT_APP,20.0,1.0,70.0,1.5,93,1707274007,0.8218059565135274,8.283928517148194,6.8257812584863276
WT_APP,20.0,1.0,70.0,1.5,94,2031444617,0.8305021382951537,8.539030606517308,7.17762100335718
WT_APP,20.0,1.0,70.0,1.5,95,1021644827,0.7391569063964013,8.434899439654572,6.617114602859689
WT_APP,20.0,1.0,70.0,1.5,96,1106617184,0.8016741687050057,8.541327008071024,6.577382546547148
WT_APP,20.0,1.0,70.0,1.5,97,1572947672,0.8293153669211818,8.363249065690253,7.3603513857548934
WT_APP,20.0,1.0,70.0,1.5,98,1398504477,0.7933044378474565,7.729508917361812,6.649770280095083
WT_APP,20.0,1.0,70.0,1.5,99,679618480,0.8426969805168807,8.44448121924846,7.321315364974941
WT_APP,20.0,1.0,70.0,1.625,0,1168784116,0.8800657293910086,8.595691155410298,7.366615257330758
WT_APP,20.0,1.0,70.0,1.625,1,921289450,0.8433209162352917,8.12544085544579,7.006958269521715
WT_APP,20.0,1.0,70.0,1.625,2,1293255992,0.7495821832939943,8.003150371361842,7.826985956255385
WT_APP,20.0,1.0,70.0,1.625,3,1702858716,0.8252822415340767,8.048243931503057,7.764879472587711
WT_APP,20.0,1.0,70.0,1.625,4,1895310323,0.8336521140104926,8.763454783155344,7.996172342834493
WT_APP,20.0,1.0,70.0,1.625,5,211694680,0.7587846220141254,8.073947824008942,7.071241756421225
WT_APP,20.0,1.0,70.0,1.625,6,280584697,0.8396685637084395,9.108779154736578,6.981155656469936
WT_APP,20.0,1.0,70.0,1.625,7,617447500,0.8917075213881194,8.681601499414866,7.567129484287921
WT_APP,20.0,1.0,70.0,1.625,8,1249765968,0.8144159465446833,8.206732660476055,7.31707451967552
WT_APP,20.0,1.0,70.0,1.625,9,1504658074,0.7723011117480328,8.576341515148279,6.944464761792073
WT_APP,20.0,1.0,70.0,1.625,10,1008898872,0.8713310186618292,8.842398523412227,7.1466977637169835
WT_APP,20.0,1.0,70.0,1.625,11,794319243,0.7448600763252344,7.262192755538215,6.654151866918242
WT_APP,20.0,1.0,70.0,1.625,12,204008863,0.9088759918448642,9.435168211612353,7.204051596589218
WT_APP,20.0,1.0,70.0,1.625,13,1880439445,0.792022664383208,8.412603423356927,7.517638204819645
WT_APP,20.0,1.0,70.0,1.625,14,1306372712,0.7511212170332363,8.5969880244718,6.693281350862841
WT_APP,20.0,1.0,70.0,1.625,15,2122084012,0.724436498077624,8.114469527159683,6.6082535232829995
WT_APP,20.0,1.0,70.0,1.625,16,1976297044,0.839345251844653,8.865563432291417,7.646528463266137
WT_APP,20.0,1.0,70.0,1.625,17,784548992,0.7352583501886588,7.2407427943474945,6.7299741558903925
WT_APP,20.0,1.0,70.0,1.625,18,2121403537,0.8777745259060418,8.881328964589898,7.827746922678765
WT_APP,20.0,1.0,70.0,1.625,19,347016859,0.8369063029511945,8.297108295760632,7.253126186787765
WT_APP,20.0,1.0,70.0,1.625,20,527842052,0.7798452912132693,8.506258023627403,6.5664722204752985
WT_APP,20.0,1.0,70.0,1.625,21,215409799,0.8577729239879127,8.837802529317191,6.761278620049148
WT_APP,20.0,1.0,70.0,1.625,22,350632298,0.9261613140239153,8.758134992715744,8.273696817696111
WT_APP,20.0,1.0,70.0,1.625,23,2071774379,0.8576360055425986,9.181175248507078,7.372901838533789
WT_APP,20.0,1.0,70.0,1.625,24,1492822048,0.7661762062809392,9.243435153196465,6.278666158193875
WT_APP,20.0,1.0,70.0,1.625,25,199233221,0.90210930753903,9.92481988344551,7.070530320508911
WT_APP,20.0,1.0,70.0,1.625,26,1395966768,0.8632147740362929,9.416598837210612,7.047650089000078
WT_APP,20.0,1.0,70.0,1.625,27,786556690,0.7688593291880292,8.168465244146123,7.447970978942063
WT_APP,20.0,1.0,70.0,1.625,28,649984770,0.8494431329668537,8.787519344396195,7.711345447352721
WT_APP,20.0,1.0,70.0,1.625,29,337723248,0.7789204975765042,8.709986539779065,7.069761736466851
WT_APP,20.0,1.0,70.0,1.625,30,1094264184,0.8891056697637416,8.8211751718363,7.280672318927486
WT_APP,20.0,1.0,70.0,1.625,31,2089154132,0.8488681374028598,8.972237592875949,6.550009300380887
WT_APP,20.0,1.0,70.0,1.625,32,1584690825,0.8065863549387701,7.961312175509726,7.96057962415264
WT_APP,20.0,1.0,70.0,1.625,33,795962858,0.8374815410906489,8.74647386269229,7.417228060194727
WT_APP,20.0,1.0,70.0,1.625,34,827737825,0.7675356591623461,8.73932751433951,6.982605482343604
WT_APP,20.0,1.0,70.0,1.625,35,234713593,0.8131164638703019,8.996117069931191,7.739258344949693
WT_APP,20.0,1.0,70.0,1.625,36,885327366,0.8836022542813962,9.536910495501477,7.109127958754109
WT_APP,20.0,1.0,70.0,1.625,37,928832081,0.8026882233747742,8.72595872893778,6.86756042132711
WT_APP,20.0,1.0,70.0,1.625,38,1947615286,0.8067619695373555,8.207804180414895,7.341396764668151
WT_APP,20.0,1.0,70.0,1.625,39,20360091,0.753571918868447,7.726822124335166,6.423084627735616
WT_APP,20.0,1.0,70.0,1.625,40,1806363173,0.8464528658140544,7.857858735223831,7.4797650747285225
WT_APP,20.0,1.0,70.0,1.625,41,1312343691,0.8560843360254201,8.524326897983672,6.952326379353636
WT_APP,20.0,1.0,70.0,1.625,42,1762120781,0.8693445964746078,8.233346246816533,7.689853898408381
WT_APP,20.0,1.0,70.0,1.625,43,1700607009,0.762567406929923,8.418649872328396,6.949000845991429
WT_APP,20.0,1.0,70.0,1.625,44,1634649145,0.9115757154735803,9.008927470891463,7.453195146251639
WT_APP,20.0,1.0,70.0,1.625,45,1036024353,0.7992905534129509,9.160570146261177,7.200546075988953
WT_APP,20.0,1.0,70.0,1.625,46,261494503,0.8093895121976956,7.548142276509117,6.726250754952717
WT_APP,20.0,1.0,70.0,1.625,47,2001682155,0.7749982618713896,8.507421197818749,7.5163551951431264
WT_APP,20.0,1.0,70.0,1.625,48,1311960750,0.7606524222898879,7.916410765079754,6.994295783718585
WT_APP,20.0,1.0,70.0,1.625,49,295114914,0.8744173544675238,9.238181191941718,7.122200215177416
WT_APP,20.0,1.0,70.0,1.625,50,2006889349,0.8263044747798491,8.473609569329966,7.550471071129553
WT_APP,20.0,1.0,70.0,1.625,51,1524829245,0.7496750870106363,7.647324192272501,6.527250192852613
WT_APP,20.0,1.0,70.0,1.625,52,319434624,0.7741566927598893,7.986394422325346,6.440590452306051
WT_APP,20.0,1.0,70.0,1.625,53,2032667552,0.8192024273031713,8.690362627625717,6.846409992560482
WT_APP,20.0,1.0,70.0,1.625,54,1564774687,0.6644996645210923,7.2114055308802625,6.2901509444808426
WT_APP,20.0,1.0,70.0,1.625,55,2092577640,0.758686347575988,8.087538244313004,7.029226584356788
WT_APP,20.0,1.0,70.0,1.625,56,1166111204,0.8402213745360516,9.192254297706942,6.326881091724602
WT_APP,20.0,1.0,70.0,1.625,57,1607521147,0.7797491221647654,9.376324213389319,6.745283706255673
WT_APP,20.0,1.0,70.0,1.625,58,1324596573,0.7125652694748781,7.033288104487497,6.7862343683924395
WT_APP,20.0,1.0,70.0,1.625,59,1726642687,0.7962179001460455,8.34875174640799,7.334422406241364
WT_APP,20.0,1.0,70.0,1.625,60,1888313977,0.7331452547859602,7.263421337330672,6.596329519501586
WT_APP,20.0,1.0,70.0,1.625,61,1985561720,0.7415864035638798,8.673975634792635,6.73692427615276
WT_APP,20.0,1.0,70.0,1.625,62,485771147,0.8953922792348638,8.516270411441997,7.877030164209804
WT_APP,20.0,1.0,70.0,1.625,63,1796771385,0.8424338644336676,9.054926119545826,7.269861527740107
WT_APP,20.0,1.0,70.0,1.625,64,766643757,0.804998694910369,8.250542187054876,7.347183173096282
WT_APP,20.0,1.0,70.0,1.625,65,554969948,0.9161685383106458,8.836705563865463,7.711316865017152
WT_APP,20.0,1.0,70.0,1.625,66,1418387863,0.8639049023815023,8.717956539704444,7.379113022894239
WT_APP,20.0,1.0,70.0,1.625,67,1770578616,0.6481555357024931,7.845201344883677,5.626828960358377
WT_APP,20.0,1.0,70.0,1.625,68,507183781,0.760225864893412,7.017567947963741,6.524666416108253
WT_APP,20.0,1.0,70.0,1.625,69,1782558243,0.8433285015441823,9.293627485106388,6.866468510400463
WT_APP,20.0,1.0,70.0,1.625,70,895155732,0.8519144519083849,9.07613135236963,7.730928349161161
WT_APP,20.0,1.0,70.0,1.625,71,720148324,0.916842187931924,9.293110690636157,7.809785295685967
WT_APP,20.0,1.0,70.0,1.625,72,1582122199,0.8871111415017168,9.370181011932392,7.560608365130819
WT_APP,20.0,1.0,70.0,1.625,73,1951878275,0.7989317771201251,8.76045582727719,6.363675122504185
WT_APP,20.0,1.0,70.0,1.625,74,850305651,0.772090097640806,8.147779661701978,6.602756026712674
WT_APP,20.0,1.0,70.0,1.625,75,146415610,0.8407232401036214,8.450932746797251,6.844070257658359
WT_APP,20.0,1.0,70.0,1.625,76,506504968,0.833348742337574,8.739078367529764,7.9189263577787905
WT_APP,20.0,1.0,70.0,1.625,77,1164456162,0.7875299603234609,7.676683284294166,6.256933034577383
WT_APP,20.0,1.0,70.0,1.625,78,1436613566,0.9116423138538352,8.67660292429288,7.777613955462216
WT_APP,20.0,1.0,70.0,1.625,79,492357652,0.848762031033583,9.860481532923448,7.011464761645917
WT_APP,20.0,1.0,70.0,1.625,80,1275714321,0.8937767818238906,9.93240628273952,7.962213756456247
WT_APP,20.0,1.0,70.0,1.625,81,115492695,0.934753517440183,10.73568195035448,7.366764235079741
WT_APP,20.0,1.0,70.0,1.625,82,1538334324,0.6611987352367025,7.560709296553594,6.5831092997188785
WT_APP,20.0,1.0,70.0,1.625,83,405827099,0.9020183877143343,8.28016230726969,6.935590174306669
WT_APP,20.0,1.0,70.0,1.625,84,1328323725,0.9227126680789547,8.63306717991675,7.849098592444946
WT_APP,20.0,1.0,70.0,1.625,85,1167083081,0.7516370931952764,7.622017237330374,6.745938654056803
WT_APP,20.0,1.0,70.0,1.625,86,776272372,0.7730446117282057,8.732646252631339,7.345030581594679
WT_APP,20.0,1.0,70.0,1.625,87,1135007690,0.7851383018430984,7.845212772995418,6.83010390285209
WT_APP,20.0,1.0,70.0,1.625,88,598824061,0.7443542140258295,8.64320075472859,6.279267607497659
WT_APP,20.0,1.0,70.0,1.625,89,623301253,0.6348140101436327,6.7106426662526895,5.779690711989175
WT_APP,20.0,1.0,70.0,1.625,90,2042901480,0.6548295245673675,7.526668629866418,6.818579960539838
WT_APP,20.0,1.0,70.0,1.625,91,2089944286,0.7004284976384042,7.689354689899745,6.7125623783206985
WT_APP,20.0,1.0,70.0,1.625,92,1201751906,0.7475938924964226,9.25356942384632,6.9334973644157865
WT_APP,20.0,1.0,70.0,1.625,93,1707274007,0.8068398468218286,7.989662950829958,6.715624060605992
WT_APP,20.0,1.0,70.0,1.625,94,2031444617,0.7985865426890691,8.462816675109899,6.769585062528313
WT_APP,20.0,1.0,70.0,1.625,95,1021644827,0.838701525711853,8.586727565641874,6.27611772625917
WT_APP,20.0,1.0,70.0,1.625,96,1106617184,0.77423470280579,8.45386079091099,6.884592258682199
WT_APP,20.0,1.0,70.0,1.625,97,1572947672,0.7556837081408329,7.997619245784121,6.930339739068632
WT_APP,20.0,1.0,70.0,1.625,98,1398504477,0.8303913370144375,8.072518411952768,6.677662006309462
WT_APP,20.0,1.0,70.0,1.625,99,679618480,0.7298058343638476,7.470181183584521,6.325719732759148
WT_APP,20.0,1.0,70.0,1.75,0,1168784116,0.8633728708334821,9.111294200780318,7.734087474289589
WT_APP,20.0,1.0,70.0,1.75,1,921289450,0.8768368159544774,9.407527513129345,7.154171487477144
WT_APP,20.0,1.0,70.0,1.75,2,1293255992,0.8025687212061061,8.052697788444263,7.728877195331816
WT_APP,20.0,1.0,70.0,1.75,3,1702858716,0.9014000023371725,8.597030120085316,8.291826040107033
WT_APP,20.0,1.0,70.0,1.75,4,1895310323,0.8015020185945644,8.119553693078812,6.843533266713545
WT_APP,20.0,1.0,70.0,1.75,5,211694680,0.8074834080567236,9.001429272030405,7.266240051072621
WT_APP,20.0,1.0,70.0,1.75,6,280584697,0.7721375499633147,8.805157331798865,6.8458350456224215
