cond_key,w_pyr,w_pv,amp,n_trials,resting_hz,cue_peak_hz_mean,cue_sat_frac,delay_rest_frac_mean,delay_bump_frac_mean,delay_sat_frac_mean,delay_mean_peak_hz_mean,bump_lo_hz,quality_score
WT,0.002514,0.07,0.75,20,4.890882479580068e-10,200.0,1.0,0.9462499999999998,0.04415000000000001,0.009600000000000003,3.610814107851062,10.0,0.04372616000000001
WT,0.002514,0.07,0.8,20,4.890882479580068e-10,200.0,1.0,0.9499000000000001,0.04000000000000001,0.010100000000000001,3.376036603085648,10.0,0.039596000000000006
WT,0.002514,0.08,0.3,20,1.6884122027488012e-11,0.0018490970735816116,0.0,1.0,0.0,0.0,2.2695317945936896e-06,10.0,0.0
WT,0.002514,0.08,0.35,20,1.6884122027488012e-11,0.009925716413753111,0.0,1.0,0.0,0.0,1.3126503416148875e-05,10.0,0.0
WT,0.002514,0.08,0.4,20,1.6884122027488012e-11,0.03731109796445599,0.0,1.0,0.0,0.0,5.255290830667905e-05,10.0,0.0
WT,0.002514,0.08,0.45,20,1.6884122027488012e-11,0.1000574886486906,0.0,1.0,0.0,0.0,0.0001557229002704658,10.0,0.0
WT,0.002514,0.08,0.5,20,1.6884122027488012e-11,0.24081073690005397,0.0,1.0,0.0,0.0,0.0003955378628876867,10.0,0.0
WT,0.002514,0.08,0.55,20,1.6884122027488012e-11,0.5891898630631214,0.0,1.0,0.0,0.0,0.000948277566642146,10.0,0.0
WT,0.002514,0.08,0.6,20,1.6884122027488012e-11,1.4510691920080596,0.0,1.0,0.0,0.0,0.0023327011274924276,10.0,0.0
WT,0.002514,0.08,0.65,20,1.6884122027488012e-11,4.210483879969098,0.0,1.0,0.0,0.0,0.0068132122402410605,10.0,0.0
WT,0.002514,0.08,0.7,20,1.6884122027488012e-11,170.6212768528772,0.85,0.9793500000000002,0.017550000000000003,0.0031000000000000008,1.1075538733872916,10.0,0.017495595000000003
WT,0.002514,0.08,0.75,20,1.6884122027488012e-11,200.0,1.0,0.9667999999999999,0.02755,0.0056500000000000005,1.9415968624150968,10.0,0.027394342500000002
WT,0.002514,0.08,0.8,20,1.6884122027488012e-11,200.0,1.0,0.9661000000000002,0.027750000000000004,0.006150000000000001,2.0256237457507877,10.0,0.027579337500000006
WT,0.002514,0.1,0.3,20,1.8593069169300493e-14,4.4155469725557e-06,0.0,1.0,0.0,0.0,5.246708135781949e-09,10.0,0.0
WT,0.002514,0.1,0.35,20,1.8593069169300493e-14,3.9854593330491016e-05,0.0,1.0,0.0,0.0,5.110109794101562e-08,10.0,0.0
WT,0.002514,0.1,0.4,20,1.8593069169300493e-14,0.0003487401886281119,0.0,1.0,0.0,0.0,4.571904371570282e-07,10.0,0.0
WT,0.002514,0.1,0.45,20,1.8593069169300493e-14,0.0025990182566900184,0.0,1.0,0.0,0.0,3.41846361307264e-06,10.0,0.0
WT,0.002514,0.1,0.5,20,1.8593069169300493e-14,0.01394040514458828,0.0,1.0,0.0,0.0,1.8598804529579286e-05,10.0,0.0
WT,0.002514,0.1,0.55,20,1.8593069169300493e-14,0.04866784244567517,0.0,1.0,0.0,0.0,6.862698760982442e-05,10.0,0.0
WT,0.002514,0.1,0.6,20,1.8593069169300493e-14,0.1259184691124062,0.0,1.0,0.0,0.0,0.00019456327887218072,10.0,0.0
WT,0.002514,0.1,0.65,20,1.8593069169300493e-14,0.30330210241024724,0.0,1.0,0.0,0.0,0.00048626373582752924,10.0,0.0
WT,0.002514,0.1,0.7,20,1.8593069169300493e-14,0.7581839705054741,0.0,1.0,0.0,0.0,0.001174922539679842,10.0,0.0
WT,0.002514,0.1,0.75,20,1.8593069169300493e-14,1.9003705252056247,0.0,1.0,0.0,0.0,0.002944440446695646,10.0,0.0
WT,0.002514,0.1,0.8,20,1.8593069169300493e-14,43.675996848652545,0.2,0.99725,0.00215,0.0006000000000000001,0.16180871622515186,10.0,0.00214871
WT,0.003165,0.03,0.3,20,0.00014386405919201853,3.249868112964471,0.0,1.0,0.0,0.0,0.021053251765274512,10.0,0.0
WT,0.003165,0.03,0.35,20,0.00014386405919201853,122.52977250695328,0.6,0.7465499999999998,0.19834999999999997,0.055099999999999996,20.355615721190624,10.0,0.18742091499999997
WT,0.003165,0.03,0.4,20,0.00014386405919201853,200.0,1.0,0.0,0.8873500000000002,0.11265,85.34749344637746,10.0,0.7873900225000001
WT,0.003165,0.03,0.45,20,0.00014386405919201853,200.0,1.0,0.039400000000000004,0.8513,0.1093,83.86329131368235,10.0,0.75825291
WT,0.003165,0.03,0.5,20,0.00014386405919201853,200.0,1.0,0.32035,0.5740500000000001,0.1056,62.076009572166505,10.0,0.51343032
WT,0.003165,0.03,0.55,20,0.00014386405919201853,200.0,1.0,0.8119999999999999,0.08209999999999999,0.1059,23.749165371690246,10.0,0.07340561
WT,0.003165,0.03,0.6,20,0.00014386405919201853,200.0,1.0,0.8212499999999998,0.07460000000000003,0.10415,22.903993383911192,10.0,0.06683041000000002
WT,0.003165,0.03,0.65,20,0.00014386405919201853,200.0,1.0,0.8247,0.07260000000000001,0.10270000000000001,22.535760968490543,10.0,0.06514398
WT,0.003165,0.03,0.7,20,0.00014386405919201853,200.0,1.0,0.8291999999999999,0.06895000000000001,0.10185000000000002,22.13475821832518,10.0,0.06192744250000001
WT,0.003165,0.03,0.75,20,0.00014386405919201853,200.0,1.0,0.8308,0.06830000000000001,0.10090000000000002,21.93281596639151,10.0,0.06140853000000001
WT,0.003165,0.03,0.8,20,0.00014386405919201853,200.0,1.0,0.8343,0.06705,0.09865,21.60370073168274,10.0,0.0604355175
WT,0.003165,0.04,0.3,20,8.065225699101459e-06,0.932289873172129,0.0,1.0,0.0,0.0,0.004203178486985452,10.0,0.0
WT,0.003165,0.04,0.35,20,8.065225699101459e-06,2.2394811496937947,0.0,1.0,0.0,0.0,0.006445462636465437,10.0,0.0
WT,0.003165,0.04,0.4,20,8.065225699101459e-06,58.054757896224245,0.25,0.9459,0.03795,0.016149999999999998,4.324575724421144,10.0,0.0373371075
WT,0.003165,0.04,0.45,20,8.065225699101459e-06,200.0,1.0,0.8050500000000002,0.10685,0.0881,20.34821072332634,10.0,0.097436515
WT,0.003165,0.04,0.5,20,8.065225699101459e-06,200.0,1.0,0.8465,0.07100000000000001,0.0825,18.00937248723173,10.0,0.0651425
WT,0.003165,0.04,0.55,20,8.065225699101459e-06,200.0,1.0,0.8583999999999999,0.061349999999999995,0.08025000000000002,17.10355436572832,10.0,0.056426662499999995
WT,0.003165,0.04,0.6,20,8.065225699101459e-06,200.0,1.0,0.86065,0.059699999999999996,0.07965,16.92772906912391,10.0,0.054944894999999994
WT,0.003165,0.04,0.65,20,8.065225699101459e-06,200.0,1.0,0.8646499999999999,0.05775,0.07760000000000002,16.468778306583005,10.0,0.0532686
WT,0.003165,0.04,0.7,20,8.065225699101459e-06,200.0,1.0,0.86355,0.058800000000000005,0.07765,16.60863740307652,10.0,0.05423418000000001
WT,0.003165,0.04,0.75,20,8.065225699101459e-06,200.0,1.0,0.86635,0.0576,0.07605000000000002,16.273113443814346,10.0,0.05321951999999999
WT,0.003165,0.04,0.8,20,8.065225699101459e-06,200.0,1.0,0.8666499999999999,0.057999999999999996,0.07535,16.221012438320006,10.0,0.053629699999999995
WT,0.003165,0.05,0.3,20,3.516592655979453e-07,0.2686071479961771,0.0,1.0,0.0,0.0,0.000757175767323031,10.0,0.0
WT,0.003165,0.05,0.35,20,3.516592655979453e-07,0.6688423978639423,0.0,1.0,0.0,0.0,0.0013831296314274811,10.0,0.0
WT,0.003165,0.05,0.4,20,3.516592655979453e-07,1.5953838830269373,0.0,1.0,0.0,0.0,0.0029603692713350343,10.0,0.0
WT,0.003165,0.05,0.45,20,3.516592655979453e-07,21.644980642989168,0.05,0.98835,0.010450000000000001,0.0012000000000000001,0.8032668552145161,10.0,0.01043746
WT,0.003165,0.05,0.5,20,3.516592655979453e-07,171.16256188379353,0.85,0.881,0.07444999999999999,0.04455000000000001,10.096970264670476,10.0,0.0711332525
WT,0.003165,0.05,0.55,20,3.516592655979453e-07,200.0,1.0,0.875,0.0595,0.0655,13.319015511096755,10.0,0.05560275
WT,0.003165,0.05,0.6,20,3.516592655979453e-07,200.0,1.0,0.8865999999999999,0.05525,0.05815,12.168121402653016,10.0,0.0520372125
WT,0.003165,0.05,0.65,20,3.516592655979453e-07,200.0,1.0,0.88645,0.05515,0.058399999999999994,12.274651035371871,10.0,0.051929239999999995
WT,0.003165,0.05,0.7,20,3.516592655979453e-07,200.0,1.0,0.8943000000000001,0.053250000000000006,0.05245000000000001,11.246692793948734,10.0,0.0504570375
WT,0.003165,0.05,0.75,20,3.516592655979453e-07,200.0,1.0,0.8894,0.05385000000000001,0.05675,11.882338500149434,10.0,0.05079401250000001
WT,0.003165,0.05,0.8,20,3.516592655979453e-07,200.0,1.0,0.8929,0.05285000000000001,0.05425,11.48866762179499,10.0,0.0499828875
WT,0.003165,0.06,0.3,20,1.3571369353659745e-08,0.08260686499033565,0.0,1.0,0.0,0.0,0.00014777549537575593,10.0,0.0
WT,0.003165,0.06,0.35,20,1.3571369353659745e-08,0.19158306479923976,0.0,1.0,0.0,0.0,0.00034669205917278755,10.0,0.0
WT,0.003165,0.06,0.4,20,1.3571369353659745e-08,0.4751896590949958,0.0,1.0,0.0,0.0,0.0007936658109246872,10.0,0.0
WT,0.003165,0.06,0.45,20,1.3571369353659745e-08,1.1499852764016443,0.0,1.0,0.0,0.0,0.001901189678375576,10.0,0.0
WT,0.003165,0.06,0.5,20,1.3571369353659745e-08,2.928782759478815,0.0,1.0,0.0,0.0,0.0047441450190768815,10.0,0.0
WT,0.003165,0.06,0.55,20,1.3571369353659745e-08,109.81853458248952,0.5,0.9633499999999999,0.03305,0.0036000000000000003,2.3353390629906876,10.0,0.03293102
WT,0.003165,0.06,0.6,20,1.3571369353659745e-08,200.0,1.0,0.9033,0.0581,0.0386,8.372870108286591,10.0,0.05585734
WT,0.003165,0.06,0.65,20,1.3571369353659745e-08,200.0,1.0,0.9108500000000002,0.051900000000000016,0.03725000000000001,7.992166897753018,10.0,0.04996672500000002
WT,0.003165,0.06,0.7,20,1.3571369353659745e-08,200.0,1.0,0.9163,0.04860000000000001,0.035100000000000006,7.544837275157642,10.0,0.04689414000000001
WT,0.003165,0.06,0.75,20,1.3571369353659745e-08,200.0,1.0,0.9237500000000003,0.04615000000000001,0.030100000000000005,6.779332205623694,10.0,0.04476088500000001
WT,0.003165,0.06,0.8,20,1.3571369353659745e-08,200.0,1.0,0.9181000000000001,0.04890000000000001,0.03300000000000001,7.323786961879169,10.0,0.04728630000000001
WT,0.003165,0.07,0.3,20,4.89083371372656e-10,0.01839110517056848,0.0,1.0,0.0,0.0,2.469440331945414e-05,10.0,0.0
WT,0.003165,0.07,0.35,20,4.89083371372656e-10,0.056362506065939864,0.0,1.0,0.0,0.0,8.349539719059072e-05,10.0,0.0
WT,0.003165,0.07,0.4,20,4.89083371372656e-10,0.13875557054534035,0.0,1.0,0.0,0.0,0.00022775361273286114,10.0,0.0
WT,0.003165,0.07,0.45,20,4.89083371372656e-10,0.33388086116166177,0.0,1.0,0.0,0.0,0.0005551530858961351,10.0,0.0
WT,0.003165,0.07,0.5,20,4.89083371372656e-10,0.8256337410109731,0.0,1.0,0.0,0.0,0.0013360639209071047,10.0,0.0
WT,0.003165,0.07,0.55,20,4.89083371372656e-10,2.037866689058866,0.0,1.0,0.0,0.0,0.003300658928742012,10.0,0.0
WT,0.003165,0.07,0.6,20,4.89083371372656e-10,44.019663187465426,0.2,0.9929,0.0062,0.0009000000000000001,0.40375817841964334,10.0,0.00619442
WT,0.003165,0.07,0.65,20,4.89083371372656e-10,200.0,1.0,0.9374499999999999,0.053200000000000004,0.00935,4.162317042984335,10.0,0.052702580000000006
WT,0.003165,0.07,0.7,20,4.89083371372656e-10,200.0,1.0,0.94115,0.04415000000000001,0.014700000000000001,4.373921380414622,10.0,0.04350099500000001
WT,0.003165,0.07,0.75,20,4.89083371372656e-10,200.0,1.0,0.9437,0.04075000000000001,0.015550000000000003,4.2458541229157145,10.0,0.04011633750000001
WT,0.003165,0.07,0.8,20,4.89083371372656e-10,200.0,1.0,0.9427499999999999,0.041400000000000006,0.015850000000000003,4.327748234012843,10.0,0.040743810000000005
WT,0.003165,0.08,0.3,20,1.688410906406792e-11,0.0018490967869205655,0.0,1.0,0.0,0.0,2.269531615578984e-06,10.0,0.0
WT,0.003165,0.08,0.35,20,1.688410906406792e-11,0.00992572207263229,0.0,1.0,0.0,0.0,1.312651343280822e-05,10.0,0.0
WT,0.003165,0.08,0.4,20,1.688410906406792e-11,0.03731124835977326,0.0,1.0,0.0,0.0,5.255312052042088e-05,10.0,0.0
WT,0.003165,0.08,0.45,20,1.688410906406792e-11,0.10005902862984876,0.0,1.0,0.0,0.0,0.0001557253855223331,10.0,0.0
WT,0.003165,0.08,0.5,20,1.688410906406792e-11,0.24082434773760983,0.0,1.0,0.0,0.0,0.0003955598696911187,10.0,0.0
WT,0.003165,0.08,0.55,20,1.688410906406792e-11,0.5893004591397262,0.0,1.0,0.0,0.0,0.0009484686490647395,10.0,0.0
WT,0.003165,0.08,0.6,20,1.688410906406792e-11,1.4518254748867176,0.0,1.0,0.0,0.0,0.0023341377602194993,10.0,0.0
WT,0.003165,0.08,0.65,20,1.688410906406792e-11,4.225470120227614,0.0,1.0,0.0,0.0,0.007074405797823891,10.0,0.0
WT,0.003165,0.08,0.7,20,1.688410906406792e-11,170.967858428191,0.85,0.9762500000000001,0.0204,0.00335,1.281555249718581,10.0,0.02033166
WT,0.003165,0.08,0.75,20,1.688410906406792e-11,200.0,1.0,0.9641,0.028600000000000004,0.007300000000000001,2.297231963394757,10.0,0.028391220000000005
WT,0.003165,0.08,0.8,20,1.688410906406792e-11,200.0,1.0,0.9624999999999998,0.029300000000000003,0.008200000000000002,2.4386578348416768,10.0,0.029059740000000004
WT,0.003165,0.1,0.3,20,1.8593069156846588e-14,4.415546971903985e-06,0.0,1.0,0.0,0.0,5.2467081358401976e-09,10.0,0.0
WT,0.003165,0.1,0.35,20,1.8593069156846588e-14,3.985459341060535e-05,0.0,1.0,0.0,0.0,5.110109809301029e-08,10.0,0.0
WT,0.003165,0.1,0.4,20,1.8593069156846588e-14,0.0003487401986434605,0.0,1.0,0.0,0.0,4.5719044962806807e-07,10.0,0.0
WT,0.003165,0.1,0.45,20,1.8593069156846588e-14,0.00259901881513869,0.0,1.0,0.0,0.0,3.4184643045672542e-06,10.0,0.0
WT,0.003165,0.1,0.5,20,1.8593069156846588e-14,0.013940422382780784,0.0,1.0,0.0,0.0,1.8598826293770142e-05,10.0,0.0
WT,0.003165,0.1,0.55,20,1.8593069156846588e-14,0.04866809261723665,0.0,1.0,0.0,0.0,6.862735478994652e-05,10.0,0.0
WT,0.003165,0.1,0.6,20,1.8593069156846588e-14,0.12592109360825945,0.0,1.0,0.0,0.0,0.00019456733460623607,10.0,0.0
WT,0.003165,0.1,0.65,20,1.8593069156846588e-14,0.30332405948966096,0.0,1.0,0.0,0.0,0.0004862993991293892,10.0,0.0
WT,0.003165,0.1,0.7,20,1.8593069156846588e-14,0.7583470392207581,0.0,1.0,0.0,0.0,0.0011752234444220087,10.0,0.0
WT,0.003165,0.1,0.75,20,1.8593069156846588e-14,1.9018325534963054,0.0,1.0,0.0,0.0,0.0029468165421787083,10.0,0.0
WT,0.003165,0.1,0.8,20,1.8593069156846588e-14,43.68711761550334,0.2,0.9971,0.0023,0.0006000000000000001,0.16417771638246637,10.0,0.00229862
WT,0.003985,0.03,0.3,20,0.00014350111581605453,3.257371731888069,0.0,1.0,0.0,0.0,0.0210605430359494,10.0,0.0
WT,0.003985,0.03,0.35,20,0.00014350111581605453,122.55252599387606,0.6,0.5889,0.3477,0.06340000000000001,33.06398993091911,10.0,0.32565582
WT,0.003985,0.03,0.4,20,0.00014350111581605453,200.0,1.0,0.7963,0.0536,0.1501,31.190761204852187,10.0,0.04555464
WT,0.003985,0.03,0.45,20,0.00014350111581605453,200.0,1.0,0.7802999999999999,0.06700000000000002,0.15269999999999997,32.56719120298651,10.0,0.05676910000000002
WT,0.003985,0.03,0.5,20,0.00014350111581605453,200.0,1.0,0.7983,0.05499999999999999,0.14669999999999997,30.81057799140843,10.0,0.0469315
WT,0.003985,0.03,0.55,20,0.00014350111581605453,200.0,1.0,0.79045,0.06139999999999999,0.14815000000000003,31.398660668784053,10.0,0.05230358999999999
WT,0.003985,0.03,0.6,20,0.00014350111581605453,200.0,1.0,0.80515,0.0513,0.14355,29.97770865631827,10.0,0.043935884999999994
WT,0.003985,0.03,0.65,20,0.00014350111581605453,200.0,1.0,0.7929499999999999,0.06265,0.1444,30.90872948023299,10.0,0.05360334
WT,0.003985,0.03,0.7,20,0.00014350111581605453,200.0,1.0,0.8004,0.05779999999999998,0.1418,30.154885405275472,10.0,0.04960395999999998
WT,0.003985,0.03,0.75,20,0.00014350111581605453,200.0,1.0,0.7948500000000001,0.0621,0.14305,30.698785925142015,10.0,0.053216595
WT,0.003985,0.03,0.8,20,0.00014350111581605453,200.0,1.0,0.80325,0.0568,0.13995000000000002,29.807988087892653,10.0,0.04885084
WT,0.003985,0.04,0.3,20,8.04774847068896e-06,0.9323643462471576,0.0,1.0,0.0,0.0,0.004202900161891058,10.0,0.0
WT,0.003985,0.04,0.35,20,8.04774847068896e-06,2.2421142722634837,0.0,1.0,0.0,0.0,0.0064490871296627285,10.0,0.0
WT,0.003985,0.04,0.4,20,8.04774847068896e-06,58.744318490534894,0.25,0.9451499999999999,0.0373,0.017550000000000003,4.607202965203601,10.0,0.036645385
WT,0.003985,0.04,0.45,20,8.04774847068896e-06,200.0,1.0,0.8568,0.04360000000000001,0.0996,20.47529475512718,10.0,0.039257440000000005
WT,0.003985,0.04,0.5,20,8.04774847068896e-06,200.0,1.0,0.8693,0.028700000000000003,0.10200000000000002,20.538786038876186,10.0,0.025772600000000003
WT,0.003985,0.04,0.55,20,8.04774847068896e-06,200.0,1.0,0.8713,0.027050000000000008,0.10164999999999999,20.452588706650783,10.0,0.024300367500000006
WT,0.003985,0.04,0.6,20,8.04774847068896e-06,200.0,1.0,0.87015,0.027800000000000002,0.10205000000000002,20.62363144071282,10.0,0.02496301
WT,0.003985,0.04,0.65,20,8.04774847068896e-06,200.0,1.0,0.87205,0.026850000000000002,0.10110000000000001,20.43627249367575,10.0,0.024135465000000002
WT,0.003985,0.04,0.7,20,8.04774847068896e-06,200.0,1.0,0.8708,0.027950000000000003,0.10125000000000002,20.513099160153175,10.0,0.025120062500000002
WT,0.003985,0.04,0.75,20,8.04774847068896e-06,200.0,1.0,0.87335,0.026600000000000006,0.10005,20.232578888844223,10.0,0.023938670000000006
WT,0.003985,0.04,0.8,20,8.04774847068896e-06,200.0,1.0,0.8759,0.025300000000000007,0.09880000000000001,19.920355847480945,10.0,0.022800360000000006
WT,0.003985,0.05,0.3,20,3.5088529254064044e-07,0.2685060381525999,0.0,1.0,0.0,0.0,0.0007569709733760162,10.0,0.0
WT,0.003985,0.05,0.35,20,3.5088529254064044e-07,0.6687606061622059,0.0,1.0,0.0,0.0,0.0013829634392076413,10.0,0.0
WT,0.003985,0.05,0.4,20,3.5088529254064044e-07,1.5961739478078663,0.0,1.0,0.0,0.0,0.002961775398347883,10.0,0.0
WT,0.003985,0.05,0.45,20,3.5088529254064044e-07,21.939083426233847,0.05,0.9884999999999999,0.010350000000000002,0.00115,0.7918568109865077,10.0,0.010338097500000002
WT,0.003985,0.05,0.5,20,3.5088529254064044e-07,171.7418358839719,0.85,0.88235,0.06050000000000001,0.05715000000000001,11.791026629580312,10.0,0.05704242500000001
WT,0.003985,0.05,0.55,20,3.5088529254064044e-07,200.0,1.0,0.8933,0.03125000000000001,0.07544999999999999,15.222710254342706,10.0,0.028892187500000006
WT,0.003985,0.05,0.6,20,3.5088529254064044e-07,200.0,1.0,0.89585,0.028700000000000003,0.07545,15.232179086942347,10.0,0.026534585000000003
WT,0.003985,0.05,0.65,20,3.5088529254064044e-07,200.0,1.0,0.89625,0.02815,0.07560000000000001,15.289151333744462,10.0,0.02602186
WT,0.003985,0.05,0.7,20,3.5088529254064044e-07,200.0,1.0,0.89645,0.028950000000000004,0.07459999999999999,15.177007739134174,10.0,0.026790330000000005
WT,0.003985,0.05,0.75,20,3.5088529254064044e-07,200.0,1.0,0.89585,0.029400000000000003,0.07475,15.229231101697952,10.0,0.027202350000000004
WT,0.003985,0.05,0.8,20,3.5088529254064044e-07,200.0,1.0,0.899,0.027450000000000002,0.07355,14.978710575881157,10.0,0.025431052500000002
WT,0.003985,0.06,0.3,20,1.3555698606893406e-08,0.08259368401587727,0.0,1.0,0.0,0.0,0.0001477477370613454,10.0,0.0
WT,0.003985,0.06,0.35,20,1.3555698606893406e-08,0.19156434127904037,0.0,1.0,0.0,0.0,0.00034664646852971436,10.0,0.0
WT,0.003985,0.06,0.4,20,1.3555698606893406e-08,0.47519055711386515,0.0,1.0,0.0,0.0,0.0007936762814046682,10.0,0.0
WT,0.003985,0.06,0.45,20,1.3555698606893406e-08,1.1504388890335955,0.0,1.0,0.0,0.0,0.0019020303952130102,10.0,0.0
WT,0.003985,0.06,0.5,20,1.3555698606893406e-08,2.934644867931878,0.0,1.0,0.0,0.0,0.004752185654404291,10.0,0.0
WT,0.003985,0.06,0.55,20,1.3555698606893406e-08,110.66808056734195,0.5,0.9512500000000002,0.04015,0.008600000000000002,3.463865391255573,10.0,0.03980470999999999
WT,0.003985,0.06,0.6,20,1.3555698606893406e-08,200.0,1.0,0.9081500000000002,0.03665000000000001,0.055200000000000006,10.887485299211596,10.0,0.034626920000000005
WT,0.003985,0.06,0.65,20,1.3555698606893406e-08,200.0,1.0,0.9181500000000001,0.029600000000000005,0.052250000000000005,10.51000872911788,10.0,0.028053400000000003
WT,0.003985,0.06,0.7,20,1.3555698606893406e-08,200.0,1.0,0.9176,0.029350000000000005,0.05305000000000001,10.716710294444074,10.0,0.027792982500000004
WT,0.003985,0.06,0.75,20,1.3555698606893406e-08,200.0,1.0,0.9208000000000001,0.028700000000000003,0.05050000000000001,10.218676971682502,10.0,0.027250650000000005
WT,0.003985,0.06,0.8,20,1.3555698606893406e-08,200.0,1.0,0.91705,0.030600000000000006,0.05235000000000001,10.704657636237526,10.0,0.028998090000000004
WT,0.003985,0.07,0.3,20,4.890740777094928e-10,0.01839104757548141,0.0,1.0,0.0,0.0,2.469433687394216e-05,10.0,0.0
WT,0.003985,0.07,0.35,20,4.890740777094928e-10,0.05636278847047097,0.0,1.0,0.0,0.0,8.34958482418834e-05,10.0,0.0
WT,0.003985,0.07,0.4,20,4.890740777094928e-10,0.13875992517350447,0.0,1.0,0.0,0.0,0.00022776059973391759,10.0,0.0
WT,0.003985,0.07,0.45,20,4.890740777094928e-10,0.33392287204491256,0.0,1.0,0.0,0.0,0.000555214063006251,10.0,0.0
WT,0.003985,0.07,0.5,20,4.890740777094928e-10,0.8259496529784158,0.0,1.0,0.0,0.0,0.0013365888299392862,10.0,0.0
WT,0.003985,0.07,0.55,20,4.890740777094928e-10,2.0404098327030624,0.0,1.0,0.0,0.0,0.0033045144769739652,10.0,0.0
WT,0.003985,0.07,0.6,20,4.890740777094928e-10,44.03977336980512,0.2,0.9922000000000001,0.00685,0.00095,0.4565802684355564,10.0,0.0068434925
WT,0.003985,0.07,0.65,20,4.890740777094928e-10,200.0,1.0,0.9279499999999998,0.0499,0.022150000000000003,5.683771960714333,10.0,0.048794715
WT,0.003985,0.07,0.7,20,4.890740777094928e-10,200.0,1.0,0.93355,0.03400000000000001,0.03245000000000001,6.484471371861284,10.0,0.03289670000000001
WT,0.003985,0.07,0.75,20,4.890740777094928e-10,200.0,1.0,0.9398999999999997,0.029900000000000003,0.030200000000000005,6.161944120489021,10.0,0.028997020000000002
WT,0.003985,0.07,0.8,20,4.890740777094928e-10,200.0,1.0,0.9366,0.032150000000000005,0.03125000000000001,6.3949049536881635,10.0,0.031145312500000005
WT,0.003985,0.08,0.3,20,1.688409068656429e-11,0.001849096352064104,0.0,1.0,0.0,0.0,2.2695313047463085e-06,10.0,0.0
WT,0.003985,0.08,0.35,20,1.688409068656429e-11,0.009925728878753638,0.0,1.0,0.0,0.0,1.3126525637893657e-05,10.0,0.0
WT,0.003985,0.08,0.4,20,1.688409068656429e-11,0.03731143691207306,0.0,1.0,0.0,0.0,5.255338655367005e-05,10.0,0.0
WT,0.003985,0.08,0.45,20,1.688409068656429e-11,0.100060966644314,0.0,1.0,0.0,0.0,0.00015572851313005426,10.0,0.0
WT,0.003985,0.08,0.5,20,1.688409068656429e-11,0.2408414934944186,0.0,1.0,0.0,0.0,0.0003955875924260651,10.0,0.0
WT,0.003985,0.08,0.55,20,1.688409068656429e-11,0.5894398940169554,0.0,1.0,0.0,0.0,0.000948709584985475,10.0,0.0
WT,0.003985,0.08,0.6,20,1.688409068656429e-11,1.4527805040763475,0.0,1.0,0.0,0.0,0.002335952292237103,10.0,0.0
WT,0.003985,0.08,0.65,20,1.688409068656429e-11,4.2447227587552385,0.0,1.0,0.0,0.0,0.007636462355126968,10.0,0.0
WT,0.003985,0.08,0.7,20,1.688409068656429e-11,170.9809782145443,0.85,0.9713499999999999,0.0243,0.0043500000000000014,1.6390234940383526,10.0,0.024194295
WT,0.003985,0.08,0.75,20,1.688409068656429e-11,200.0,1.0,0.9548000000000002,0.03245000000000001,0.012750000000000003,3.3653536117599727,10.0,0.0320362625
WT,0.003985,0.08,0.8,20,1.688409068656429e-11,200.0,1.0,0.9577,0.02815000000000001,0.014150000000000001,3.401901492173524,10.0,0.02775167750000001
WT,0.003985,0.1,0.3,20,1.859306914105371e-14,4.415546971068407e-06,0.0,1.0,0.0,0.0,5.246708135893961e-09,10.0,0.0
WT,0.003985,0.1,0.35,20,1.859306914105371e-14,3.9854593511375966e-05,0.0,1.0,0.0,0.0,5.1101098284277055e-08,10.0,0.0
WT,0.003985,0.1,0.4,20,1.859306914105371e-14,0.00034874021125753046,0.0,1.0,0.0,0.0,4.571904653350208e-07,10.0,0.0
WT,0.003985,0.1,0.45,20,1.859306914105371e-14,0.0025990195185531953,0.0,1.0,0.0,0.0,3.4184651755655435e-06,10.0,0.0
WT,0.003985,0.1,0.5,20,1.859306914105371e-14,0.013940444096114061,0.0,1.0,0.0,0.0,1.859885370807962e-05,10.0,0.0
WT,0.003985,0.1,0.55,20,1.859306914105371e-14,0.04866840774247378,0.0,1.0,0.0,0.0,6.862781730535704e-05,10.0,0.0
WT,0.003985,0.1,0.6,20,1.859306914105371e-14,0.12592439989330997,0.0,1.0,0.0,0.0,0.00019457244391167755,10.0,0.0
WT,0.003985,0.1,0.65,20,1.859306914105371e-14,0.303351729849855,0.0,1.0,0.0,0.0,0.000486344341779408,10.0,0.0
WT,0.003985,0.1,0.7,20,1.859306914105371e-14,0.7585526811709239,0.0,1.0,0.0,0.0,0.0011756029747550943,10.0,0.0
WT,0.003985,0.1,0.75,20,1.859306914105371e-14,1.9036821587672486,0.0,1.0,0.0,0.0,0.002949819556629798,10.0,0.0
WT,0.003985,0.1,0.8,20,1.859306914105371e-14,43.70131058535361,0.2,0.9971,0.0023,0.0006000000000000001,0.16715671841221577,10.0,0.00229862
WT,0.005018,0.03,0.3,20,0.00014260113748937542,3.2637455470188166,0.0,1.0,0.0,0.0,0.02106293341562016,10.0,0.0
WT,0.005018,0.03,0.35,20,0.00014260113748937542,122.57827476508558,0.6,0.5025999999999999,0.11715,0.3802500000000001,82.62343256279908,10.0,0.07260371249999999
WT,0.005018,0.03,0.4,20,0.00014260113748937542,200.0,1.0,0.007550000000000001,0.00495,0.9875,197.3747968936263,10.0,6.187499999999978e-05
