cond_key,w_pv,w_pyr,amp,trial_idx,seed,resting_hz,cue_peak_hz,cue_saturated,delay_rest_frac,delay_bump_frac,delay_sat_frac,delay_mean_peak_hz,bump_lo_hz
WT,0.03,0.002514,0.35,19,347016859,0.0001440345700130087,200.0,True,0.748,0.187,0.065,19.93054552937751,10.0
WT,0.03,0.002514,0.35,18,2121403537,0.0001440345700130087,200.0,True,0.749,0.199,0.052,18.680384533482453,10.0
WT,0.03,0.002514,0.4,0,1168784116,0.0001440345700130087,200.0,True,0.0,0.893,0.107,77.98816152402686,10.0
WT,0.03,0.002514,0.4,1,921289450,0.0001440345700130087,200.0,True,0.0,0.895,0.105,76.30089912282615,10.0
WT,0.03,0.002514,0.4,2,1293255992,0.0001440345700130087,200.0,True,0.0,0.884,0.116,78.99883687863851,10.0
WT,0.03,0.002514,0.4,3,1702858716,0.0001440345700130087,200.0,True,0.0,0.885,0.115,79.20227071449172,10.0
WT,0.03,0.002514,0.4,5,211694680,0.0001440345700130087,200.0,True,0.0,0.888,0.112,78.89973719740843,10.0
WT,0.03,0.002514,0.4,6,280584697,0.0001440345700130087,200.0,True,0.0,0.89,0.11,78.30258536063768,10.0
WT,0.03,0.002514,0.4,4,1895310323,0.0001440345700130087,200.0,True,0.0,0.886,0.114,78.76182782246319,10.0
WT,0.03,0.002514,0.4,7,617447500,0.0001440345700130087,200.0,True,0.0,0.897,0.103,77.87811846146008,10.0
WT,0.03,0.002514,0.4,8,1249765968,0.0001440345700130087,200.0,True,0.0,0.881,0.119,78.8400622053482,10.0
WT,0.03,0.002514,0.4,10,1008898872,0.0001440345700130087,200.0,True,0.0,0.888,0.112,78.43084546636426,10.0
WT,0.03,0.002514,0.4,9,1504658074,0.0001440345700130087,200.0,True,0.0,0.883,0.117,80.01808154764296,10.0
WT,0.03,0.002514,0.4,11,794319243,0.0001440345700130087,200.0,True,0.0,0.891,0.109,77.86292677463874,10.0
WT,0.03,0.002514,0.4,12,204008863,0.0001440345700130087,200.0,True,0.0,0.888,0.112,77.7523513378438,10.0
WT,0.03,0.002514,0.4,13,1880439445,0.0001440345700130087,200.0,True,0.0,0.879,0.121,80.11967292050869,10.0
WT,0.03,0.002514,0.4,15,2122084012,0.0001440345700130087,200.0,True,0.0,0.888,0.112,77.50889632153965,10.0
WT,0.03,0.002514,0.4,16,1976297044,0.0001440345700130087,200.0,True,0.0,0.888,0.112,78.30702733083095,10.0
WT,0.03,0.002514,0.4,14,1306372712,0.0001440345700130087,200.0,True,0.0,0.888,0.112,77.62097693585255,10.0
WT,0.03,0.002514,0.4,17,784548992,0.0001440345700130087,200.0,True,0.0,0.884,0.116,78.75551187083326,10.0
WT,0.03,0.002514,0.4,18,2121403537,0.0001440345700130087,200.0,True,0.0,0.896,0.104,77.71845749832279,10.0
WT,0.03,0.002514,0.4,19,347016859,0.0001440345700130087,200.0,True,0.0,0.886,0.114,77.06175875060356,10.0
WT,0.03,0.002514,0.45,0,1168784116,0.0001440345700130087,200.0,True,0.0,0.901,0.099,78.20844762816274,10.0
WT,0.03,0.002514,0.45,1,921289450,0.0001440345700130087,200.0,True,0.0,0.899,0.101,78.4090957236907,10.0
WT,0.03,0.002514,0.45,3,1702858716,0.0001440345700130087,200.0,True,0.0,0.896,0.104,79.64473163456385,10.0
WT,0.03,0.002514,0.45,2,1293255992,0.0001440345700130087,200.0,True,0.0,0.904,0.096,78.03485505621794,10.0
WT,0.03,0.002514,0.45,4,1895310323,0.0001440345700130087,200.0,True,0.0,0.906,0.094,78.28092098829387,10.0
WT,0.03,0.002514,0.45,6,280584697,0.0001440345700130087,200.0,True,0.0,0.884,0.116,80.63026403372479,10.0
WT,0.03,0.002514,0.45,5,211694680,0.0001440345700130087,200.0,True,0.0,0.881,0.119,80.38653891829556,10.0
WT,0.03,0.002514,0.45,7,617447500,0.0001440345700130087,200.0,True,0.0,0.903,0.097,78.3545063442397,10.0
WT,0.03,0.002514,0.45,8,1249765968,0.0001440345700130087,200.0,True,0.0,0.9,0.1,78.55163167806505,10.0
WT,0.03,0.002514,0.45,9,1504658074,0.0001440345700130087,200.0,True,0.0,0.896,0.104,77.94251326466075,10.0
WT,0.03,0.002514,0.45,10,1008898872,0.0001440345700130087,200.0,True,0.0,0.886,0.114,80.65554216014606,10.0
WT,0.03,0.002514,0.45,11,794319243,0.0001440345700130087,200.0,True,0.0,0.896,0.104,78.8060955064104,10.0
WT,0.03,0.002514,0.45,12,204008863,0.0001440345700130087,200.0,True,0.0,0.883,0.117,80.40349094770161,10.0
WT,0.03,0.002514,0.45,13,1880439445,0.0001440345700130087,200.0,True,0.0,0.901,0.099,79.02616967496576,10.0
WT,0.03,0.002514,0.45,15,2122084012,0.0001440345700130087,200.0,True,0.0,0.888,0.112,80.55210816166294,10.0
WT,0.03,0.002514,0.45,16,1976297044,0.0001440345700130087,200.0,True,0.0,0.902,0.098,78.19606864319734,10.0
WT,0.03,0.002514,0.45,14,1306372712,0.0001440345700130087,200.0,True,0.0,0.899,0.101,79.71254173393567,10.0
WT,0.03,0.002514,0.45,17,784548992,0.0001440345700130087,200.0,True,0.0,0.876,0.124,81.59807321052983,10.0
WT,0.03,0.002514,0.45,18,2121403537,0.0001440345700130087,200.0,True,0.0,0.893,0.107,79.729660858544,10.0
WT,0.03,0.002514,0.45,19,347016859,0.0001440345700130087,200.0,True,0.0,0.892,0.108,79.45409015080965,10.0
WT,0.03,0.002514,0.5,0,1168784116,0.0001440345700130087,200.0,True,0.0,0.898,0.102,79.71933413253166,10.0
WT,0.03,0.002514,0.5,1,921289450,0.0001440345700130087,200.0,True,0.0,0.898,0.102,79.14667725120846,10.0
WT,0.03,0.002514,0.5,2,1293255992,0.0001440345700130087,200.0,True,0.0,0.882,0.118,81.08674693576555,10.0
WT,0.03,0.002514,0.5,3,1702858716,0.0001440345700130087,200.0,True,0.0,0.905,0.095,79.38019198114577,10.0
WT,0.03,0.002514,0.5,4,1895310323,0.0001440345700130087,200.0,True,0.0,0.894,0.106,79.92227635644943,10.0
WT,0.03,0.002514,0.5,5,211694680,0.0001440345700130087,200.0,True,0.0,0.896,0.104,79.45247771219135,10.0
WT,0.03,0.002514,0.5,6,280584697,0.0001440345700130087,200.0,True,0.0,0.902,0.098,79.13653291727667,10.0
WT,0.03,0.002514,0.5,8,1249765968,0.0001440345700130087,200.0,True,0.0,0.896,0.104,79.59187350989026,10.0
WT,0.03,0.002514,0.5,7,617447500,0.0001440345700130087,200.0,True,0.0,0.899,0.101,79.31601169993661,10.0
WT,0.03,0.002514,0.5,9,1504658074,0.0001440345700130087,200.0,True,0.0,0.893,0.107,79.32678004103018,10.0
WT,0.03,0.002514,0.5,10,1008898872,0.0001440345700130087,200.0,True,0.0,0.897,0.103,80.13120667641293,10.0
WT,0.03,0.002514,0.5,11,794319243,0.0001440345700130087,200.0,True,0.0,0.888,0.112,80.55041215370103,10.0
WT,0.03,0.002514,0.5,12,204008863,0.0001440345700130087,200.0,True,0.0,0.902,0.098,79.33208831090577,10.0
WT,0.03,0.002514,0.5,14,1306372712,0.0001440345700130087,200.0,True,0.0,0.88,0.12,81.71192045054093,10.0
WT,0.03,0.002514,0.5,15,2122084012,0.0001440345700130087,200.0,True,0.0,0.898,0.102,79.57893400200864,10.0
WT,0.03,0.002514,0.5,13,1880439445,0.0001440345700130087,200.0,True,0.0,0.89,0.11,80.75572603925981,10.0
WT,0.03,0.002514,0.5,16,1976297044,0.0001440345700130087,200.0,True,0.0,0.899,0.101,79.43328793385152,10.0
WT,0.03,0.002514,0.5,17,784548992,0.0001440345700130087,200.0,True,0.0,0.898,0.102,79.80166661307554,10.0
WT,0.03,0.002514,0.5,18,2121403537,0.0001440345700130087,200.0,True,0.0,0.906,0.094,78.81728195198791,10.0
WT,0.03,0.002514,0.5,19,347016859,0.0001440345700130087,200.0,True,0.0,0.898,0.102,79.66175973276582,10.0
WT,0.03,0.002514,0.55,0,1168784116,0.0001440345700130087,200.0,True,0.0,0.907,0.093,79.25514094028932,10.0
WT,0.03,0.002514,0.55,2,1293255992,0.0001440345700130087,200.0,True,0.0,0.887,0.113,81.22709250530627,10.0
WT,0.03,0.002514,0.55,1,921289450,0.0001440345700130087,200.0,True,0.0,0.903,0.097,79.73359458595297,10.0
WT,0.03,0.002514,0.55,3,1702858716,0.0001440345700130087,200.0,True,0.0,0.896,0.104,80.63148376801387,10.0
WT,0.03,0.002514,0.55,4,1895310323,0.0001440345700130087,200.0,True,0.0,0.896,0.104,80.1340461220765,10.0
WT,0.03,0.002514,0.55,5,211694680,0.0001440345700130087,200.0,True,0.0,0.896,0.104,80.05851922204093,10.0
WT,0.03,0.002514,0.55,6,280584697,0.0001440345700130087,200.0,True,0.0,0.891,0.109,80.76309931447656,10.0
WT,0.03,0.002514,0.55,7,617447500,0.0001440345700130087,200.0,True,0.0,0.893,0.107,79.67148738846038,10.0
WT,0.03,0.002514,0.55,8,1249765968,0.0001440345700130087,200.0,True,0.0,0.904,0.096,78.89158099391067,10.0
WT,0.03,0.002514,0.55,9,1504658074,0.0001440345700130087,200.0,True,0.0,0.902,0.098,79.7226482145271,10.0
WT,0.03,0.002514,0.55,10,1008898872,0.0001440345700130087,200.0,True,0.0,0.889,0.111,80.82762691935449,10.0
WT,0.03,0.002514,0.55,11,794319243,0.0001440345700130087,200.0,True,0.0,0.899,0.101,80.0087451913509,10.0
WT,0.03,0.002514,0.55,12,204008863,0.0001440345700130087,200.0,True,0.0,0.889,0.111,81.13224536839564,10.0
WT,0.03,0.002514,0.55,14,1306372712,0.0001440345700130087,200.0,True,0.0,0.896,0.104,80.34841248721371,10.0
WT,0.03,0.002514,0.55,16,1976297044,0.0001440345700130087,200.0,True,0.0,0.889,0.111,80.59963397540385,10.0
WT,0.03,0.002514,0.55,13,1880439445,0.0001440345700130087,200.0,True,0.0,0.904,0.096,79.73453106443657,10.0
WT,0.03,0.002514,0.55,15,2122084012,0.0001440345700130087,200.0,True,0.0,0.891,0.109,80.15788583903539,10.0
WT,0.03,0.002514,0.55,17,784548992,0.0001440345700130087,200.0,True,0.0,0.908,0.092,78.75320140727823,10.0
WT,0.03,0.002514,0.55,18,2121403537,0.0001440345700130087,200.0,True,0.0,0.905,0.095,79.40698455858598,10.0
WT,0.03,0.002514,0.55,19,347016859,0.0001440345700130087,200.0,True,0.0,0.893,0.107,80.12062258744866,10.0
WT,0.03,0.002514,0.6,0,1168784116,0.0001440345700130087,200.0,True,0.0,0.884,0.116,81.51776727052346,10.0
WT,0.03,0.002514,0.6,2,1293255992,0.0001440345700130087,200.0,True,0.0,0.899,0.101,80.08307250878454,10.0
WT,0.03,0.002514,0.6,1,921289450,0.0001440345700130087,200.0,True,0.0,0.903,0.097,80.15152695667517,10.0
WT,0.03,0.002514,0.6,5,211694680,0.0001440345700130087,200.0,True,0.0,0.905,0.095,79.43930757290501,10.0
WT,0.03,0.002514,0.6,6,280584697,0.0001440345700130087,200.0,True,0.0,0.903,0.097,79.8377518548274,10.0
WT,0.03,0.002514,0.6,4,1895310323,0.0001440345700130087,200.0,True,0.0,0.9,0.1,79.57573935223135,10.0
WT,0.03,0.002514,0.6,3,1702858716,0.0001440345700130087,200.0,True,0.0,0.894,0.106,80.69124814703522,10.0
WT,0.03,0.002514,0.6,7,617447500,0.0001440345700130087,200.0,True,0.0,0.905,0.095,79.41700415309585,10.0
WT,0.03,0.002514,0.6,8,1249765968,0.0001440345700130087,200.0,True,0.0,0.897,0.103,80.49195964994344,10.0
WT,0.03,0.002514,0.6,9,1504658074,0.0001440345700130087,200.0,True,0.0,0.9,0.1,80.3302937398877,10.0
WT,0.03,0.002514,0.6,10,1008898872,0.0001440345700130087,200.0,True,0.0,0.904,0.096,79.55143380985287,10.0
WT,0.03,0.002514,0.6,11,794319243,0.0001440345700130087,200.0,True,0.0,0.892,0.108,80.68693452654276,10.0
WT,0.03,0.002514,0.6,12,204008863,0.0001440345700130087,200.0,True,0.0,0.911,0.089,79.36696811763653,10.0
WT,0.03,0.002514,0.6,13,1880439445,0.0001440345700130087,200.0,True,0.0,0.908,0.092,79.25256260637428,10.0
WT,0.03,0.002514,0.6,14,1306372712,0.0001440345700130087,200.0,True,0.0,0.899,0.101,80.23898007797933,10.0
WT,0.03,0.002514,0.6,16,1976297044,0.0001440345700130087,200.0,True,0.0,0.906,0.094,79.3896175539762,10.0
WT,0.03,0.002514,0.6,15,2122084012,0.0001440345700130087,200.0,True,0.0,0.901,0.099,79.57522779438244,10.0
WT,0.03,0.002514,0.6,17,784548992,0.0001440345700130087,200.0,True,0.0,0.89,0.11,80.9363552045039,10.0
WT,0.03,0.002514,0.6,18,2121403537,0.0001440345700130087,200.0,True,0.0,0.903,0.097,79.49319382554498,10.0
WT,0.03,0.002514,0.6,19,347016859,0.0001440345700130087,200.0,True,0.0,0.903,0.097,79.99043642047792,10.0
WT,0.03,0.002514,0.65,0,1168784116,0.0001440345700130087,200.0,True,0.0,0.899,0.101,80.28920063178079,10.0
WT,0.03,0.002514,0.65,2,1293255992,0.0001440345700130087,200.0,True,0.0,0.9,0.1,80.14052680599697,10.0
WT,0.03,0.002514,0.65,1,921289450,0.0001440345700130087,200.0,True,0.0,0.892,0.108,81.15045528173191,10.0
WT,0.03,0.002514,0.65,4,1895310323,0.0001440345700130087,200.0,True,0.0,0.893,0.107,81.12485553501463,10.0
WT,0.03,0.002514,0.65,3,1702858716,0.0001440345700130087,200.0,True,0.0,0.899,0.101,80.24583604931364,10.0
WT,0.03,0.002514,0.65,5,211694680,0.0001440345700130087,200.0,True,0.0,0.895,0.105,80.66872581605811,10.0
WT,0.03,0.002514,0.65,6,280584697,0.0001440345700130087,200.0,True,0.0,0.906,0.094,79.58767462252673,10.0
WT,0.03,0.002514,0.65,8,1249765968,0.0001440345700130087,200.0,True,0.0,0.893,0.107,80.61528797575629,10.0
WT,0.03,0.002514,0.65,7,617447500,0.0001440345700130087,200.0,True,0.0,0.891,0.109,81.03638269284768,10.0
WT,0.03,0.002514,0.65,9,1504658074,0.0001440345700130087,200.0,True,0.0,0.904,0.096,79.83696325523533,10.0
WT,0.03,0.002514,0.65,11,794319243,0.0001440345700130087,200.0,True,0.0,0.905,0.095,79.97266829452725,10.0
WT,0.03,0.002514,0.65,10,1008898872,0.0001440345700130087,200.0,True,0.0,0.889,0.111,80.76531458392068,10.0
WT,0.03,0.002514,0.65,12,204008863,0.0001440345700130087,200.0,True,0.0,0.888,0.112,81.19338819519552,10.0
WT,0.03,0.002514,0.65,13,1880439445,0.0001440345700130087,200.0,True,0.0,0.896,0.104,80.53801587911725,10.0
WT,0.03,0.002514,0.65,14,1306372712,0.0001440345700130087,200.0,True,0.0,0.899,0.101,80.79435571135534,10.0
WT,0.03,0.002514,0.65,16,1976297044,0.0001440345700130087,200.0,True,0.0,0.904,0.096,80.28841740819131,10.0
WT,0.03,0.002514,0.65,15,2122084012,0.0001440345700130087,200.0,True,0.0,0.895,0.105,80.24938023612863,10.0
WT,0.03,0.002514,0.65,17,784548992,0.0001440345700130087,200.0,True,0.0,0.894,0.106,80.5927096710343,10.0
WT,0.03,0.002514,0.65,18,2121403537,0.0001440345700130087,200.0,True,0.0,0.894,0.106,80.26919948295573,10.0
WT,0.03,0.002514,0.65,19,347016859,0.0001440345700130087,200.0,True,0.0,0.894,0.106,80.89724171583299,10.0
WT,0.03,0.002514,0.7,0,1168784116,0.0001440345700130087,200.0,True,0.0,0.899,0.101,80.6400605150219,10.0
WT,0.03,0.002514,0.7,1,921289450,0.0001440345700130087,200.0,True,0.0,0.9,0.1,80.27279662828985,10.0
WT,0.03,0.002514,0.7,2,1293255992,0.0001440345700130087,200.0,True,0.0,0.882,0.118,81.66504311782587,10.0
WT,0.03,0.002514,0.7,3,1702858716,0.0001440345700130087,200.0,True,0.0,0.883,0.117,81.87858039837636,10.0
WT,0.03,0.002514,0.7,4,1895310323,0.0001440345700130087,200.0,True,0.0,0.905,0.095,79.93498550380521,10.0
WT,0.03,0.002514,0.7,6,280584697,0.0001440345700130087,200.0,True,0.0,0.907,0.093,80.06332679768049,10.0
WT,0.03,0.002514,0.7,5,211694680,0.0001440345700130087,200.0,True,0.0,0.897,0.103,80.18165227263523,10.0
WT,0.03,0.002514,0.7,7,617447500,0.0001440345700130087,200.0,True,0.0,0.908,0.092,79.83329571991538,10.0
WT,0.03,0.002514,0.7,8,1249765968,0.0001440345700130087,200.0,True,0.0,0.888,0.112,81.88091157584212,10.0
WT,0.03,0.002514,0.7,9,1504658074,0.0001440345700130087,200.0,True,0.0,0.9,0.1,80.41187898550137,10.0
WT,0.03,0.002514,0.7,10,1008898872,0.0001440345700130087,200.0,True,0.0,0.896,0.104,79.97577547753585,10.0
WT,0.03,0.002514,0.7,12,204008863,0.0001440345700130087,200.0,True,0.0,0.888,0.112,80.99436338623298,10.0
WT,0.03,0.002514,0.7,11,794319243,0.0001440345700130087,200.0,True,0.0,0.911,0.089,79.69896279879386,10.0
WT,0.03,0.002514,0.7,14,1306372712,0.0001440345700130087,200.0,True,0.0,0.907,0.093,80.1277990515073,10.0
WT,0.03,0.002514,0.7,13,1880439445,0.0001440345700130087,200.0,True,0.0,0.899,0.101,80.40893435460823,10.0
WT,0.03,0.002514,0.7,15,2122084012,0.0001440345700130087,200.0,True,0.0,0.908,0.092,80.07081785112875,10.0
WT,0.03,0.002514,0.7,16,1976297044,0.0001440345700130087,200.0,True,0.0,0.907,0.093,79.92980809957774,10.0
WT,0.03,0.002514,0.7,17,784548992,0.0001440345700130087,200.0,True,0.0,0.893,0.107,81.19111492922192,10.0
WT,0.03,0.002514,0.7,18,2121403537,0.0001440345700130087,200.0,True,0.0,0.898,0.102,80.42550055990671,10.0
WT,0.03,0.002514,0.7,19,347016859,0.0001440345700130087,200.0,True,0.0,0.903,0.097,80.0350592981585,10.0
WT,0.03,0.002514,0.75,1,921289450,0.0001440345700130087,200.0,True,0.0,0.899,0.101,80.7117129506749,10.0
WT,0.03,0.002514,0.75,0,1168784116,0.0001440345700130087,200.0,True,0.0,0.904,0.096,79.98476707137391,10.0
WT,0.03,0.002514,0.75,2,1293255992,0.0001440345700130087,200.0,True,0.0,0.905,0.095,80.0483367199503,10.0
WT,0.03,0.002514,0.75,3,1702858716,0.0001440345700130087,200.0,True,0.0,0.901,0.099,80.31000127174737,10.0
WT,0.03,0.002514,0.75,4,1895310323,0.0001440345700130087,200.0,True,0.0,0.91,0.09,79.61746870079855,10.0
WT,0.03,0.002514,0.75,5,211694680,0.0001440345700130087,200.0,True,0.0,0.899,0.101,80.00481735164674,10.0
WT,0.03,0.002514,0.75,6,280584697,0.0001440345700130087,200.0,True,0.0,0.901,0.099,80.79767610915493,10.0
WT,0.03,0.002514,0.75,7,617447500,0.0001440345700130087,200.0,True,0.0,0.88,0.12,81.92981989026617,10.0
WT,0.03,0.002514,0.75,8,1249765968,0.0001440345700130087,200.0,True,0.0,0.895,0.105,81.07581852905935,10.0
WT,0.03,0.002514,0.75,9,1504658074,0.0001440345700130087,200.0,True,0.0,0.905,0.095,80.308015342264,10.0
WT,0.03,0.002514,0.75,10,1008898872,0.0001440345700130087,200.0,True,0.0,0.904,0.096,80.12379548638543,10.0
WT,0.03,0.002514,0.75,11,794319243,0.0001440345700130087,200.0,True,0.0,0.892,0.108,81.44752209032342,10.0
WT,0.03,0.002514,0.75,12,204008863,0.0001440345700130087,200.0,True,0.0,0.905,0.095,79.85037436402324,10.0
WT,0.03,0.002514,0.75,13,1880439445,0.0001440345700130087,200.0,True,0.0,0.907,0.093,79.76266743302989,10.0
WT,0.03,0.002514,0.75,14,1306372712,0.0001440345700130087,200.0,True,0.0,0.9,0.1,80.78799796950823,10.0
WT,0.03,0.002514,0.75,15,2122084012,0.0001440345700130087,200.0,True,0.0,0.916,0.084,79.48995100152968,10.0
WT,0.03,0.002514,0.75,16,1976297044,0.0001440345700130087,200.0,True,0.0,0.909,0.091,79.60570325404306,10.0
WT,0.03,0.002514,0.75,17,784548992,0.0001440345700130087,200.0,True,0.0,0.901,0.099,80.53373443741049,10.0
WT,0.03,0.002514,0.75,18,2121403537,0.0001440345700130087,200.0,True,0.0,0.907,0.093,80.09881960377717,10.0
WT,0.03,0.002514,0.75,19,347016859,0.0001440345700130087,200.0,True,0.0,0.902,0.098,80.60447155746864,10.0
WT,0.03,0.002514,0.8,0,1168784116,0.0001440345700130087,200.0,True,0.0,0.911,0.089,79.6174067015191,10.0
WT,0.03,0.002514,0.8,1,921289450,0.0001440345700130087,200.0,True,0.0,0.904,0.096,80.2300363300133,10.0
WT,0.03,0.002514,0.8,2,1293255992,0.0001440345700130087,200.0,True,0.0,0.894,0.106,81.0048707947305,10.0
WT,0.03,0.002514,0.8,3,1702858716,0.0001440345700130087,200.0,True,0.0,0.894,0.106,81.23678758793568,10.0
WT,0.03,0.002514,0.8,4,1895310323,0.0001440345700130087,200.0,True,0.0,0.912,0.088,79.39067347017374,10.0
WT,0.03,0.002514,0.8,5,211694680,0.0001440345700130087,200.0,True,0.0,0.909,0.091,79.43595579024526,10.0
WT,0.03,0.002514,0.8,6,280584697,0.0001440345700130087,200.0,True,0.0,0.902,0.098,80.3516436445439,10.0
WT,0.03,0.002514,0.8,7,617447500,0.0001440345700130087,200.0,True,0.0,0.909,0.091,80.0036621889296,10.0
WT,0.03,0.002514,0.8,8,1249765968,0.0001440345700130087,200.0,True,0.0,0.899,0.101,80.57555723021345,10.0
WT,0.03,0.002514,0.8,9,1504658074,0.0001440345700130087,200.0,True,0.0,0.908,0.092,79.89782677997803,10.0
WT,0.03,0.002514,0.8,10,1008898872,0.0001440345700130087,200.0,True,0.0,0.904,0.096,79.92881655999517,10.0
WT,0.03,0.002514,0.8,11,794319243,0.0001440345700130087,200.0,True,0.0,0.897,0.103,80.89852205831276,10.0
WT,0.03,0.002514,0.8,12,204008863,0.0001440345700130087,200.0,True,0.0,0.9,0.1,80.83298893005613,10.0
WT,0.03,0.002514,0.8,13,1880439445,0.0001440345700130087,200.0,True,0.0,0.915,0.085,79.23074435486113,10.0
WT,0.03,0.002514,0.8,14,1306372712,0.0001440345700130087,200.0,True,0.0,0.902,0.098,80.52776830684077,10.0
WT,0.03,0.002514,0.8,15,2122084012,0.0001440345700130087,200.0,True,0.0,0.888,0.112,81.51134031179245,10.0
WT,0.03,0.002514,0.8,16,1976297044,0.0001440345700130087,200.0,True,0.0,0.914,0.086,79.34500276198725,10.0
WT,0.03,0.002514,0.8,17,784548992,0.0001440345700130087,200.0,True,0.0,0.901,0.099,80.29133706858481,10.0
WT,0.03,0.002514,0.8,18,2121403537,0.0001440345700130087,200.0,True,0.0,0.911,0.089,80.04113279092797,10.0
WT,0.03,0.003165,0.3,0,1168784116,0.00014386405919201853,2.399494880533469,False,1.0,0.0,0.0,0.0222237280347597,10.0
WT,0.03,0.002514,0.8,19,347016859,0.0001440345700130087,200.0,True,0.0,0.907,0.093,80.54539884389716,10.0
WT,0.03,0.003165,0.3,2,1293255992,0.00014386405919201853,1.8085140360979979,False,1.0,0.0,0.0,0.020039123702835483,10.0
WT,0.03,0.003165,0.3,1,921289450,0.00014386405919201853,4.080728789538957,False,1.0,0.0,0.0,0.02316493413874522,10.0
WT,0.03,0.003165,0.3,3,1702858716,0.00014386405919201853,5.945399064311837,False,1.0,0.0,0.0,0.016727902837807732,10.0
WT,0.03,0.003165,0.3,4,1895310323,0.00014386405919201853,3.231722372611502,False,1.0,0.0,0.0,0.01909368894089271,10.0
WT,0.03,0.003165,0.3,5,211694680,0.00014386405919201853,1.7410652525334651,False,1.0,0.0,0.0,0.017111161498306916,10.0
WT,0.03,0.003165,0.3,6,280584697,0.00014386405919201853,3.0997805881656433,False,1.0,0.0,0.0,0.0177043529975743,10.0
WT,0.03,0.003165,0.3,7,617447500,0.00014386405919201853,5.657681819613275,False,1.0,0.0,0.0,0.03706656009703069,10.0
WT,0.03,0.003165,0.3,8,1249765968,0.00014386405919201853,2.380646282399786,False,1.0,0.0,0.0,0.024885254009824477,10.0
WT,0.03,0.003165,0.3,9,1504658074,0.00014386405919201853,1.9243344893975611,False,1.0,0.0,0.0,0.01817583212623726,10.0
WT,0.03,0.003165,0.3,11,794319243,0.00014386405919201853,2.4993282696153845,False,1.0,0.0,0.0,0.019687528582025344,10.0
WT,0.03,0.003165,0.3,10,1008898872,0.00014386405919201853,1.9550815178058527,False,1.0,0.0,0.0,0.019442629225362655,10.0
WT,0.03,0.003165,0.3,12,204008863,0.00014386405919201853,3.7142516177143845,False,1.0,0.0,0.0,0.017238315309915358,10.0
WT,0.03,0.003165,0.3,13,1880439445,0.00014386405919201853,1.6987712704949525,False,1.0,0.0,0.0,0.023397434172601195,10.0
WT,0.03,0.003165,0.3,14,1306372712,0.00014386405919201853,4.903085943991528,False,1.0,0.0,0.0,0.018935232443249475,10.0
WT,0.03,0.003165,0.3,16,1976297044,0.00014386405919201853,4.470535431246339,False,1.0,0.0,0.0,0.022124527096234328,10.0
WT,0.03,0.003165,0.3,15,2122084012,0.00014386405919201853,4.459332342675293,False,1.0,0.0,0.0,0.023545450590757012,10.0
WT,0.03,0.003165,0.3,17,784548992,0.00014386405919201853,2.4294521192708807,False,1.0,0.0,0.0,0.02023607052076674,10.0
WT,0.03,0.003165,0.3,18,2121403537,0.00014386405919201853,2.5760976956060335,False,1.0,0.0,0.0,0.021145570939398107,10.0
WT,0.03,0.003165,0.3,19,347016859,0.00014386405919201853,4.022058475665281,False,1.0,0.0,0.0,0.019119738041165447,10.0
WT,0.03,0.003165,0.35,0,1168784116,0.00014386405919201853,5.416008482246615,False,1.0,0.0,0.0,0.0318802004686631,10.0
WT,0.03,0.003165,0.35,1,921289450,0.00014386405919201853,200.0,True,0.69,0.204,0.106,26.941891743519232,10.0
WT,0.03,0.003165,0.35,2,1293255992,0.00014386405919201853,200.0,True,0.719,0.191,0.09,23.449583156249762,10.0
WT,0.03,0.003165,0.35,3,1702858716,0.00014386405919201853,200.0,True,0.625,0.277,0.098,30.55534664385167,10.0
WT,0.03,0.003165,0.35,5,211694680,0.00014386405919201853,5.33881055570708,False,1.0,0.0,0.0,0.022736424175470206,10.0
WT,0.03,0.003165,0.35,6,280584697,0.00014386405919201853,5.7758753509848475,False,1.0,0.0,0.0,0.021799359270057713,10.0
WT,0.03,0.003165,0.35,4,1895310323,0.00014386405919201853,200.0,True,0.734,0.207,0.059,20.549630833095414,10.0
WT,0.03,0.003165,0.35,7,617447500,0.00014386405919201853,11.585572106982651,False,1.0,0.0,0.0,0.059094408370206776,10.0
WT,0.03,0.003165,0.35,8,1249765968,0.00014386405919201853,4.384642804439766,False,1.0,0.0,0.0,0.03191492187967613,10.0
WT,0.03,0.003165,0.35,9,1504658074,0.00014386405919201853,6.650563685273846,False,1.0,0.0,0.0,0.025887285061306838,10.0
WT,0.03,0.003165,0.35,10,1008898872,0.00014386405919201853,200.0,True,0.695,0.205,0.1,25.377617174435308,10.0
WT,0.03,0.003165,0.35,11,794319243,0.00014386405919201853,5.527684463200972,False,1.0,0.0,0.0,0.023978594576877618,10.0
WT,0.03,0.003165,0.35,12,204008863,0.00014386405919201853,200.0,True,0.701,0.209,0.09,25.347094256173417,10.0
WT,0.03,0.003165,0.35,13,1880439445,0.00014386405919201853,5.916292690229787,False,1.0,0.0,0.0,0.03406392266697951,10.0
WT,0.03,0.003165,0.35,15,2122084012,0.00014386405919201853,200.0,True,0.698,0.202,0.1,26.186323555476054,10.0
WT,0.03,0.003165,0.35,14,1306372712,0.00014386405919201853,200.0,True,0.0,0.888,0.112,75.94409127853919,10.0
WT,0.03,0.003165,0.35,16,1976297044,0.00014386405919201853,200.0,True,0.0,0.882,0.118,77.94780567825094,10.0
