condition_key,t_s,amp_mean,amp_sem,survival_frac,noise_threshold
WT,0.366,0.7961114736327803,0.0023679276783726837,1.0,
WT,0.367,0.7949334798771921,0.0024123252287114954,1.0,
WT,0.368,0.7937027331775237,0.002461559998975459,1.0,
WT,0.369,0.7921310212825879,0.002520824999185837,1.0,
WT,0.37,0.7905595668477516,0.0025857746177298216,1.0,
WT,0.371,0.7890053484221379,0.002636055195381512,1.0,
WT,0.372,0.7869165354739999,0.0027122569791125234,1.0,
WT,0.373,0.7851654391589116,0.002778168912784709,1.0,
WT,0.374,0.78301412068978,0.0028609168786633945,1.0,
WT,0.375,0.7811848371245351,0.0029061620160650043,1.0,
WT,0.376,0.7793115238530691,0.0029802894128993216,1.0,
WT,0.377,0.7772687275265215,0.0030458658908141326,1.0,
WT,0.378,0.7753553801671123,0.0030894595646145584,1.0,
WT,0.379,0.7732652426568779,0.0031427440064529986,1.0,
WT,0.38,0.7708599168711044,0.0031871086555297825,1.0,
WT,0.381,0.7683088673894193,0.0032430501023902043,1.0,
WT,0.382,0.765747715650277,0.003286451173851229,1.0,
WT,0.383,0.7630828377127622,0.0033288078913575533,1.0,
WT,0.384,0.7604531322318057,0.003372735023632754,1.0,
WT,0.385,0.7576323705013982,0.0034528442306033355,1.0,
WT,0.386,0.7550482501225981,0.003473951833875977,1.0,
WT,0.387,0.7521117449183734,0.003525492066377738,1.0,
WT,0.388,0.7489336966493187,0.0035785468462764527,1.0,
WT,0.389,0.7459008330922697,0.0036319584017249743,1.0,
WT,0.39,0.742944067901224,0.0036741125239434353,1.0,
WT,0.391,0.7402399796052704,0.0036797370149896477,1.0,
WT,0.392,0.7370696235062091,0.003712767817602856,1.0,
WT,0.393,0.733814670032659,0.003760944756082331,1.0,
WT,0.394,0.7305124471405293,0.003815662113973015,1.0,
WT,0.395,0.7272229753215002,0.0038429946373577063,1.0,
WT,0.396,0.7238212281637937,0.003860367756520857,1.0,
WT,0.397,0.7205214895800448,0.003877492059741907,1.0,
WT,0.398,0.7170436107483457,0.0038976430435667176,1.0,
WT,0.399,0.7134453531405935,0.003910734891375999,1.0,
WT,0.4,0.7099422965849137,0.003924567646431466,1.0,
WT,0.401,0.7068682913438582,0.003934825416311195,1.0,
WT,0.402,0.7029500258550682,0.00395986556762593,1.0,
WT,0.403,0.6997235572138497,0.003961797839749418,1.0,
WT,0.404,0.6962288281858559,0.003958535283244698,1.0,
WT,0.405,0.6927212901660992,0.003943156803235797,1.0,
WT,0.406,0.6888646997843193,0.00395508923396598,1.0,
WT,0.407,0.6851508274228277,0.003948336084033357,1.0,
WT,0.408,0.6817156750031462,0.003930952203525408,1.0,
WT,0.409,0.678235942186268,0.0039027113839757484,1.0,
WT,0.41,0.6743723304141505,0.003897897104891551,1.0,
WT,0.411,0.6708231149537233,0.0038864110260262356,1.0,
WT,0.412,0.667281885853832,0.003876835701841179,1.0,
WT,0.413,0.6634286759613017,0.003867787471497424,1.0,
WT,0.414,0.6602643726690834,0.0038535319977286396,1.0,
WT,0.415,0.6566628040816673,0.003849793539731106,1.0,
WT,0.416,0.6530204373197533,0.0038308161357068085,1.0,
WT,0.417,0.6494915869498272,0.0038029630896824046,1.0,
WT,0.418,0.6459518000891928,0.003780412831108081,1.0,
WT,0.419,0.6432613900364911,0.0037666762855480137,1.0,
WT,0.42,0.6396087857694515,0.0037599545516510176,1.0,
WT,0.421,0.6362225791918518,0.0037394932788598415,1.0,
WT,0.422,0.6327890399824893,0.0037196057846531926,1.0,
WT,0.423,0.6300896821102282,0.003688319804669961,1.0,
WT,0.424,0.6271849671666878,0.0036692942993118154,1.0,
WT,0.425,0.6241125056805052,0.0036529952093542423,1.0,
WT,0.426,0.6209271847971609,0.003614140739449718,1.0,
WT,0.427,0.6184129539155896,0.003583290107771898,1.0,
WT,0.428,0.6159902796878615,0.0035617472952394562,1.0,
WT,0.429,0.6137186525282061,0.003551162347922289,1.0,
WT,0.43,0.6115596941097479,0.003560998575269768,1.0,
WT,0.431,0.6091935087992782,0.0035589288924933586,1.0,
WT,0.432,0.606813292106944,0.003564222345377542,1.0,
WT,0.433,0.6049878195361859,0.003563064963503541,1.0,
WT,0.434,0.6030837141388165,0.003573378028603274,1.0,
WT,0.435,0.6011241060728723,0.0035815633046448864,1.0,
WT,0.436,0.599215191365859,0.0035783059499888293,1.0,
WT,0.437,0.5973939334438559,0.0035880770727595318,1.0,
WT,0.438,0.5959927068251755,0.00360546583576356,1.0,
WT,0.439,0.5949934603040563,0.003634557274314178,1.0,
WT,0.44,0.5941014722454604,0.00366877703040601,1.0,
WT,0.441,0.5928935738936695,0.003699511949247781,1.0,
WT,0.442,0.591894540071376,0.0037298159644948196,1.0,
WT,0.443,0.5907022754322951,0.0037773550600457614,1.0,
WT,0.444,0.5899604897500877,0.0038134550619340225,1.0,
WT,0.445,0.5895472808715422,0.003850095368739583,1.0,
WT,0.446,0.5894943581202402,0.0038897730589975907,1.0,
