condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,64,882294416,181.40625,nan,nan,0.004821883039933394,5000.0,10.0,0,1,1,0.04060538218657761,0.050724823008700466,nan,nan
WT,65,699704628,181.40625,nan,nan,0.0026328151412814867,5000.0,10.0,0,1,1,0.034407427658067265,0.04307609164748348,nan,nan
WT,66,1944623248,181.40625,nan,nan,0.00418288079038592,5000.0,10.0,0,1,1,0.04063200587133007,0.05011307954575566,nan,nan
WT,67,795556160,181.40625,nan,nan,0.002204709030039706,5000.0,10.0,0,1,1,0.03770789928945976,0.0496283447130389,nan,nan
WT,68,163945743,181.40625,nan,nan,0.006868716260739825,5000.0,10.0,0,1,1,0.04165971643498352,0.05119238615741607,nan,nan
WT,69,1008363426,181.40625,nan,nan,-0.0037219376025114975,5000.0,10.0,0,1,1,0.03946750327969616,0.04937948634288343,nan,nan
WT,70,1708709735,181.40625,nan,nan,-0.0025235684802177223,5000.0,10.0,0,1,1,0.03801945188330441,0.04879770901698615,nan,nan
WT,71,406886644,181.40625,nan,nan,0.0027700164867211895,5000.0,10.0,0,1,1,0.03824440819683209,0.047202415217896525,nan,nan
WT,72,994157306,181.40625,nan,nan,0.0059142710667643515,5000.0,10.0,0,1,1,0.03804054406429012,0.047624383697151315,nan,nan
WT,73,279004307,181.40625,nan,nan,-0.002640061233630123,5000.0,10.0,0,1,1,0.03343574073440641,0.04305079207299222,nan,nan
WT,74,1474200731,181.40625,nan,nan,0.012812865082876252,5000.0,10.0,0,1,1,0.039098832589322875,0.04699760656090432,nan,nan
WT,75,1021568549,181.40625,nan,nan,0.004568971666596156,5000.0,10.0,0,1,1,0.03683681651356384,0.04546693397814931,nan,nan
WT,76,709091226,181.40625,nan,nan,-0.008309650542119325,5000.0,10.0,0,1,1,0.04132909752914368,0.0498758038473954,nan,nan
WT,77,487284116,181.40625,nan,nan,0.0061273797850832055,5000.0,10.0,0,1,1,0.038480071566635854,0.04845686401718045,nan,nan
WT,78,1212254290,181.40625,nan,nan,0.01282346602061108,5000.0,10.0,0,1,1,0.04080139529474048,0.05006224768498831,nan,nan
WT,79,1438414599,181.40625,nan,nan,-0.0078170948047494,5000.0,10.0,0,1,1,0.03613770075474852,0.047057340658136555,nan,nan
WT,80,2019291964,181.40625,nan,nan,0.0031782233779725174,5000.0,10.0,0,1,1,0.040352977432475796,0.050567262659161616,nan,nan
WT,81,938776596,181.40625,nan,nan,0.008841299966839251,5000.0,10.0,0,1,1,0.04442604366873265,0.05384612881665008,nan,nan
