condition_key,lag_s,msd_mean,msd_sem,msd_sd,fit_line
a7_KO,1.7815326633165827,31.68394609601952,11.882461377920732,84.02169017514997,28.73318823065812
a7_KO,1.792462311557789,31.81470338634901,11.921209922198308,84.29568375934778,28.920509353259366
a7_KO,1.803391959798995,31.949530165883594,11.963538718199995,84.59499354627033,29.107830475860606
a7_KO,1.814321608040201,32.075420751368775,12.0073107373254,84.90450846176834,29.29515159846185
a7_KO,1.825251256281407,32.20232878345764,12.052793661726259,85.22612130448877,29.48247272106309
a7_KO,1.836180904522613,32.33445218235713,12.10066510177558,85.56462350332917,29.669793843664333
a7_KO,1.847110552763819,32.459034419726116,12.141351688393016,85.8523211163344,29.857114966265573
a7_KO,1.858040201005025,32.5799071575414,12.177458520533873,86.10763497487405,30.044436088866817
a7_KO,1.868969849246231,32.70571174800598,12.210600163075489,86.34198177668242,30.23175721146806
a7_KO,1.879899497487437,32.83224984412966,12.241144940941087,86.55796597226843,30.4190783340693
a7_KO,1.890829145728643,32.95439407123443,12.272195268139434,86.77752494146856,30.60639945667054
a7_KO,1.901758793969849,33.08178934669759,12.30837061914301,87.03332330153287,30.79372057927178
a7_KO,1.912688442211055,33.21057110112306,12.34967783715102,87.32540944118702,30.98104170187303
a7_KO,1.923618090452261,33.3375377664058,12.3951150439135,87.64669901138626,31.16836282447427
a7_KO,1.934547738693467,33.463037704588835,12.443251928690158,87.98707818789397,31.35568394707551
a7_KO,1.9454773869346733,33.57369083126855,12.485211207243848,88.28377509188407,31.543005069676756
a7_KO,1.9564070351758793,33.69667309637952,12.527861594265762,88.58535887071832,31.730326192277996
a7_KO,1.9673366834170853,33.81454044041269,12.565233342050087,88.84961703354922,31.917647314879236
a7_KO,1.9782663316582914,33.92552184520288,12.602014963447557,89.1097023726811,32.10496843748048
a7_KO,1.9891959798994974,34.04020167713682,12.64453757509305,89.410382643164,32.29228956008173
a7_KO,2.000125628140703,34.16669402730936,12.694462176039433,89.7634028819362,32.47961068268296
a7_KO,2.011055276381909,34.29415902664934,12.748750241254536,90.14727747244716,32.66693180528421
a7_KO,2.0219849246231156,34.417794833102754,12.805222227561549,90.54659471709479,32.854252927885454
a7_KO,2.0329145728643216,34.54127983119832,12.86261865050357,90.95244871587634,33.04157405048669
a7_KO,2.0438442211055277,34.66451538659685,12.916897471330426,91.33625793869113,33.228895173087935
a7_KO,2.0547738693467337,34.79207697855818,12.967917186143646,91.69702180187744,33.41621629568918
a7_KO,2.0657035175879397,34.913747626307206,13.018287959829118,92.05319695834355,33.603537418290415
a7_KO,2.0766331658291457,35.036180874011215,13.074844447379887,92.45311171701596,33.79085854089166
a7_KO,2.0875628140703517,35.18666413484697,13.142904557428835,92.9343693704551,33.97817966349291
a7_KO,2.0984924623115577,35.33347195635892,13.209438635819696,93.40483635055685,34.16550078609414
a7_KO,2.1094221105527637,35.49213066403782,13.284853703551677,93.93810140852612,34.35282190869539
a7_KO,2.1203517587939698,35.654063970217294,13.363644392498973,94.49523571301604,34.54014303129662
a7_KO,2.1312814070351758,35.819350464089254,13.442468490873859,95.05260625783401,34.72746415389787
a7_KO,2.142211055276382,35.98231979233754,13.518825094145932,95.59252897745455,34.91478527649912
a7_KO,2.153140703517588,36.13663010824157,13.594792281815227,96.12969811294086,35.10210639910035
a7_KO,2.164070351758794,36.27899921735973,13.670132345293608,96.66243281074674,35.2894275217016
a7_KO,2.175,36.40480859398443,13.736748076277795,97.1334771618729,35.476748644302845
a7_KO_APP,0.0,0.0,0.0,0.0,0.6459546951620916
a7_KO_APP,0.01092964824120603,0.13356724389565275,0.007451061864538213,0.05268696371455451,0.6947247876410693
a7_KO_APP,0.02185929648241206,0.3788262946591587,0.020955772976299056,0.14817969176546864,0.743494880120047
a7_KO_APP,0.03278894472361809,0.5946816496074276,0.03734662883399205,0.2640805450297282,0.7922649725990247
a7_KO_APP,0.04371859296482412,0.7209379175065077,0.05602887038538169,0.39618394191725526,0.8410350650780024
a7_KO_APP,0.054648241206030145,0.7465006906513318,0.0760800797871567,0.5379674033071209,0.8898051575569801
a7_KO_APP,0.06557788944723618,0.6863809765833916,0.09803837167414078,0.6932359742727209,0.9385752500359579
a7_KO_APP,0.0765075376884422,0.5905818424558174,0.12267428683418159,0.8674382009767342,0.9873453425149356
a7_KO_APP,0.08743718592964823,0.5601920623150806,0.14635883278545955,1.0349132314914644,1.0361154349939132
a7_KO_APP,0.09836683417085426,0.6719492389157758,0.172410114024347,1.2191236077176164,1.084885527472891
a7_KO_APP,0.10929648241206029,0.8890538698126828,0.20001451496218264,1.4143161986549753,1.1336556199518686
a7_KO_APP,0.12022613065326632,1.1056602438075087,0.23092962123970415,1.632919011554358,1.1824257124308464
a7_KO_APP,0.13115577889447236,1.2497848323750618,0.26401297088621845,1.8668536203485162,1.2311958049098242
a7_KO_APP,0.14208542713567837,1.303129972474242,0.2982890015938364,2.1092217578036663,1.2799658973888017
a7_KO_APP,0.1530150753768844,1.2805151115728897,0.3336301375942295,2.359121327010806,1.3287359898677795
a7_KO_APP,0.16394472361809043,1.2246817354062685,0.3692993703248923,2.611340890446534,1.3775060823467573
a7_KO_APP,0.17487437185929647,1.2052447119764849,0.4037232047133785,2.854754157751947,1.4262761748257349
a7_KO_APP,0.1858040201005025,1.274517427827178,0.4338520170839101,3.067797033114947,1.4750462673047127
a7_KO_APP,0.19673366834170852,1.4172130254989852,0.45999165363963695,3.2526321757780092,1.5238163597836905
a7_KO_APP,0.20766331658291456,1.5703983878178798,0.4848397889276827,3.428335025398188,1.572586452262668
a7_KO_APP,0.21859296482412058,1.6837025376778991,0.5102116551881873,3.607741212239798,1.6213565447416456
a7_KO_APP,0.22952261306532662,1.7329967070342327,0.5365105214546024,3.7937022789848007,1.6701266372206236
a7_KO_APP,0.24045226130653263,1.726067174309529,0.5608565762076299,3.9658548830948472,1.7188967296996012
a7_KO_APP,0.25138190954773865,1.6921642646086712,0.5874113656477552,4.153625599955783,1.7676668221785787
a7_KO_APP,0.2623115577889447,1.6778684057787885,0.6128829316504927,4.333736770435547,1.8164369146575567
a7_KO_APP,0.27324120603015073,1.72316744769543,0.6370246593845894,4.504444564338939,1.8652070071365343
a7_KO_APP,0.28417085427135674,1.825804425653531,0.6595093731414621,4.663435500044169,1.9139770996155119
a7_KO_APP,0.2951005025125628,1.9484831430760097,0.6811046568627285,4.816137215653719,1.96274719209449
a7_KO_APP,0.3060301507537688,2.0536719356300166,0.7032142809773798,4.972475867063275,2.0115172845734675
a7_KO_APP,0.31695979899497484,2.111246352608549,0.7259913460178009,5.133534038519363,2.060287377052445
a7_KO_APP,0.32788944723618085,2.1207993450935634,0.7490906352292012,5.296870678939067,2.1090574695314226
a7_KO_APP,0.3388190954773869,2.108162595380331,0.771863510713348,5.457899225758638,2.1578275620104006
a7_KO_APP,0.34974874371859294,2.108426729611172,0.7938990624158145,5.613714106118646,2.2065976544893786
a7_KO_APP,0.36067839195979895,2.149228304707413,0.8154598768224192,5.766172086866794,2.255367746968356
a7_KO_APP,0.371608040201005,2.2299639849997477,0.8366668535409872,5.916128057328441,2.3041378394473337
a7_KO_APP,0.38253768844221103,2.331132604095286,0.858590615648881,6.071152465884564,2.3529079319263113
a7_KO_APP,0.39346733668341705,2.42034778163397,0.879721548841929,6.220570727420606,2.401678024405289
a7_KO_APP,0.40439698492462306,2.486871043184977,0.9035602350703595,6.389135694287622,2.4504481168842664
a7_KO_APP,0.41532663316582913,2.517222629337458,0.9279706461103422,6.561743366066849,2.499218209363245
a7_KO_APP,0.42625628140703514,2.527515478685684,0.952524886601332,6.735368065647491,2.5479883018422225
a7_KO_APP,0.43718592964824116,2.5412493479282556,0.9767397800667473,6.906593219398541,2.5967583943212
a7_KO_APP,0.4481155778894472,2.580281093776954,1.000597883796534,7.075295488734382,2.6455284868001776
a7_KO_APP,0.45904522613065324,2.647350439855215,1.024393831012589,7.243558245146679,2.6942985792791556
a7_KO_APP,0.46997487437185925,2.7324837952744563,1.0488099795143244,7.416206486907028,2.743068671758133
a7_KO_APP,0.48090452261306527,2.8208770117308744,1.07355425146488,7.5911749118246465,2.7918387642371107
a7_KO_APP,0.49183417085427134,2.890526383537578,1.0989082606063212,7.770454829766435,2.8406088567160888
a7_KO_APP,0.5027638190954773,2.9360843458205648,1.1250304754498586,7.955166782321206,2.889378949195066
a7_KO_APP,0.5136934673366834,2.9638847437107017,1.1517273348469743,8.14394208548205,2.9381490416740443
a7_KO_APP,0.5246231155778894,2.9886218129900457,1.1779969574018028,8.329696367959354,2.986919134153022
a7_KO_APP,0.5355527638190954,3.028766432895018,1.203479578221778,8.509885707801454,3.0356892266319995
a7_KO_APP,0.5464824120603015,3.0832513702767255,1.2263172900574073,8.67137271685903,3.084459319110977
a7_KO_APP,0.5574120603015075,3.1598682030423944,1.252105760121914,8.85372473744942,3.1332294115899546
a7_KO_APP,0.5683417085427135,3.2450881727919416,1.2784825854748259,9.040237058181592,3.181999504068932
a7_KO_APP,0.5792713567839195,3.3232338300738,1.3051699626130546,9.228945311646836,3.23076959654791
a7_KO_APP,0.5902010050251256,3.387932903931215,1.333331157429438,9.428075029856638,3.279539689026888
a7_KO_APP,0.6011306532663316,3.4341419408831,1.3622800063944938,9.632774303963998,3.3283097815058658
a7_KO_APP,0.6120603015075377,3.470257021208047,1.3904401860126805,9.831896843638509,3.3770798739848433
a7_KO_APP,0.6229899497487437,3.5107578786083526,1.4174527689115686,10.022904649090185,3.425849966463821
a7_KO_APP,0.6339195979899497,3.563992405539204,1.4434660026093735,10.206845988573267,3.4746200589427985
a7_KO_APP,0.6448492462311557,3.6308645021672006,1.4687115449586234,10.385358930472135,3.5233901514217765
a7_KO_APP,0.6557788944723617,3.7092805723913154,1.4944754849291926,10.567537497104862,3.572160243900754
a7_KO_APP,0.6667085427135678,3.7870580352716767,1.521514751239023,10.758733982764761,3.620930336379732
a7_KO_APP,0.6776381909547738,3.855846084870498,1.5495579965860602,10.957029672278443,3.6697004288587096
a7_KO_APP,0.6885678391959799,3.9089886514793513,1.577305233486999,11.153232265996877,3.718470521337687
a7_KO_APP,0.6994974874371859,3.9467696469492193,1.6025597844506272,11.331808908418905,3.767240613816665
a7_KO_APP,0.7104271356783919,3.9848026729358925,1.62867231761863,11.516452401189438,3.8160107062956428
a7_KO_APP,0.7213567839195979,4.027286024292332,1.6526932040271534,11.686305717885226,3.8647807987746203
a7_KO_APP,0.7322864321608039,4.077810664680558,1.674856877608455,11.84302655673866,3.913550891253598
a7_KO_APP,0.74321608040201,4.133358577093977,1.6947118719179528,11.983422567905322,3.962320983732576
a7_KO_APP,0.754145728643216,4.189124470741086,1.7130830778131665,12.113326610576122,4.011091076211554
a7_KO_APP,0.7650753768844221,4.236837177273722,1.731682937121921,12.244847477039482,4.0598611686905315
a7_KO_APP,0.7760050251256281,4.271324077133064,1.7518612583929576,12.387529755076589,4.108631261169509
a7_KO_APP,0.7869346733668341,4.297864959724177,1.773292734127204,12.539073173301794,4.157401353648487
a7_KO_APP,0.7978643216080401,4.326976981685057,1.7955733437709458,12.696620874982397,4.206171446127464
a7_KO_APP,0.8087939698492461,4.363595884870636,1.8179787411475101,12.855050959183876,4.254941538606442
a7_KO_APP,0.8197236180904522,4.411088618514476,1.8394968208807543,13.007206760158773,4.30371163108542
a7_KO_APP,0.8306532663316583,4.4688339728188025,1.8600147209801656,13.152290223118793,4.352481723564398
a7_KO_APP,0.8415829145728643,4.525772701865395,1.8780109252066102,13.279542603560163,4.401251816043375
a7_KO_APP,0.8525125628140703,4.567838011143851,1.8930264510695758,13.385718405168012,4.450021908522353
a7_KO_APP,0.8634422110552763,4.591024757404896,1.9050132268588593,13.470477709619663,4.4987920010013305
a7_KO_APP,0.8743718592964823,4.611198097734903,1.9189295769548234,13.568881164841885,4.547562093480308
a7_KO_APP,0.8853015075376883,4.631274868537424,1.9326571114689137,13.665949492280742,4.596332185959286
a7_KO_APP,0.8962311557788945,4.659974409934391,1.9479797714682876,13.774297060194474,4.645102278438264
a7_KO_APP,0.9071608040201005,4.701357291340626,1.9644911215946794,13.891049936603643,4.6938723709172425
a7_KO_APP,0.9180904522613065,4.751653617727876,1.9806522453701711,14.005326338736097,4.742642463396219
a7_KO_APP,0.9290201005025125,4.804373478097193,1.9959749559279603,14.113674264151811,4.791412555875198
a7_KO_APP,0.9399497487437185,4.845846215291095,2.0101877568956246,14.214173943590712,4.840182648354174
a7_KO_APP,0.9508793969849245,4.8717841968059625,2.0253914612939417,14.32168036838277,4.888952740833153
a7_KO_APP,0.9618090452261305,4.889822946788523,2.0406361533265853,14.429476619516597,4.9377228333121295
a7_KO_APP,0.9727386934673367,4.910129897522846,2.05630341789735,14.540260909722912,4.986492925791108
a7_KO_APP,0.9836683417085427,4.937081218465034,2.0736347778676962,14.662812131345083,5.035263018270086
a7_KO_APP,0.9945979899497487,4.973847819114956,2.092158984363657,14.793798051639023,5.084033110749063
a7_KO_APP,1.0055276381909546,5.024443850043962,2.1118855312509726,14.933285802373172,5.13280320322804
a7_KO_APP,1.0164572864321608,5.074246853170922,2.1298553051983062,15.06035129251866,5.181573295707018
a7_KO_APP,1.0273869346733668,5.1196853763433205,2.1489351338226634,15.195266054560262,5.230343388185997
a7_KO_APP,1.0383165829145728,5.153192630900251,2.1684984108959973,15.33359931336812,5.279113480664975
a7_KO_APP,1.0492462311557789,5.183507076962837,2.190540959926937,15.489463672312263,5.327883573143952
a7_KO_APP,1.0601758793969849,5.220859639387122,2.2170013552173486,15.67656692173953,5.37665366562293
a7_KO_APP,1.071105527638191,5.269608693136308,2.249240912212886,15.904535015479478,5.425423758101907
a7_KO_APP,1.082035175879397,5.324276936121384,2.2828052369102037,16.141870631473683,5.474193850580885
a7_KO_APP,1.092964824120603,5.387914195506664,2.3181986055836563,16.39213954145402,5.522963943059862
a7_KO_APP,1.103894472361809,5.451390874108292,2.3524661492189467,16.63444766624522,5.5717340355388405
a7_KO_APP,1.114824120603015,5.5101097586982375,2.3866013912773187,16.87582027761441,5.620504128017817
a7_KO_APP,1.125753768844221,5.562815895972817,2.4210984245617193,17.119751139276588,5.669274220496796
a7_KO_APP,1.136683417085427,5.6168081837265795,2.45686500129238,17.372659028737377,5.718044312975772
a7_KO_APP,1.147613065326633,5.675912456629439,2.494423957068604,17.638240951973916,5.766814405454751
a7_KO_APP,1.158542713567839,5.7393526165957995,2.533276958110354,17.91297315703461,5.815584497933729
a7_KO_APP,1.1694723618090452,5.796718198105218,2.5676027978331164,18.155693497413488,5.864354590412708
a7_KO_APP,1.1804020100502512,5.855072075033917,2.60154127134446,18.395674745043397,5.913124682891684
a7_KO_APP,1.1913316582914573,5.9072220097694785,2.631331111004525,18.606320721384318,5.961894775370663
a7_KO_APP,1.2022613065326633,5.953261696142351,2.6582020642450397,18.796327053917462,6.0106648678496395
a7_KO_APP,1.2131909547738693,5.996155229353658,2.6835253366359315,18.9753896302118,6.059434960328618
a7_KO_APP,1.2241206030150753,6.043166267759987,2.708455710177752,19.15167399210115,6.108205052807595
a7_KO_APP,1.2350502512562813,6.096095465048499,2.734072557594865,19.332812457313764,6.156975145286573
a7_KO_APP,1.2459798994974873,6.1538777531810664,2.7608633457614475,19.522251937172996,6.20574523776555
a7_KO_APP,1.2569095477386933,6.2110474331617755,2.7873002216494895,19.70918887931121,6.254515330244528
a7_KO_APP,1.2678391959798994,6.261050083789896,2.811790287517628,19.88235979578187,6.303285422723505
a7_KO_APP,1.2787688442211054,6.302050639309531,2.8351826925300543,20.047769077907358,6.352055515202483
a7_KO_APP,1.2896984924623114,6.337879271674525,2.8566595755184347,20.199633573905697,6.400825607681462
a7_KO_APP,1.3006281407035174,6.374817120704346,2.8759730891834008,20.336200738716062,6.4495957001604385
a7_KO_APP,1.3115577889447234,6.413753991467349,2.894325989698583,20.465975342803336,6.498365792639417
a7_KO_APP,1.3224874371859296,6.4539030647449405,2.9114302296998424,20.586920583722662,6.547135885118395
a7_KO_APP,1.3334170854271357,6.506041047271058,2.9316499195979464,20.729895382127047,6.595905977597372
a7_KO_APP,1.3443467336683417,6.562791733338262,2.952841948251281,20.879745653805774,6.6446760700763505
a7_KO_APP,1.3552763819095477,6.616993451462529,2.9744118434718025,21.032267845604913,6.693446162555327
a7_KO_APP,1.3662060301507537,6.660826093693027,2.996854946037491,21.19096454575555,6.742216255034306
a7_KO_APP,1.3771356783919597,6.695157150459647,3.019191476439892,21.348907666912723,6.790986347513282
a7_KO_APP,1.3880653266331657,6.728028940374974,3.0407442784317538,21.501308991332884,6.839756439992261
a7_KO_APP,1.3989949748743717,6.765786846328367,3.061872489110141,21.65070800178314,6.888526532471239
a7_KO_APP,1.4099246231155778,6.812470473157106,3.0834650512697164,21.803390473045418,6.937296624950216
a7_KO_APP,1.4208542713567838,6.867392300370969,3.106240562849636,21.964437659876957,6.986066717429194
a7_KO_APP,1.4317839195979898,6.927901550097059,3.1300327442876457,22.132673788217332,7.034836809908171
a7_KO_APP,1.4427135678391958,6.989216208595559,3.1550549547585294,22.309607535259723,7.0836069023871495
a7_KO_APP,1.4536432160804018,7.039380756257696,3.1803731821916954,22.48863443831587,7.132376994866126
a7_KO_APP,1.4645728643216078,7.0760177610652395,3.204881496612522,22.661934391540058,7.181147087345105
a7_KO_APP,1.4755025125628138,7.110712825717772,3.2291167044296625,22.83330318944971,7.229917179824081
a7_KO_APP,1.48643216080402,7.147683558897543,3.251231413140072,22.98967779438067,7.27868727230306
a7_KO_APP,1.497361809045226,7.197876817545787,3.2759561522562852,23.164508101302093,7.327457364782038
a7_KO_APP,1.508291457286432,7.259290859887757,3.3007129246887046,23.339564917974652,7.376227457261017
a7_KO_APP,1.5192211055276381,7.3272521924340275,3.3256364213305907,23.51580065283823,7.424997549739993
a7_KO_APP,1.5301507537688441,7.391558965233871,3.351141719087034,23.69615034283586,7.473767642218972
a7_KO_APP,1.5410804020100501,7.4442992372002195,3.377888737621277,23.885280324656716,7.5225377346979485
a7_KO_APP,1.5520100502512562,7.486465085787659,3.4047631449117586,24.075311081011403,7.571307827176927
a7_KO_APP,1.5629396984924622,7.523743007203544,3.431673918513008,24.265598986015597,7.620077919655904
a7_KO_APP,1.5738693467336682,7.569084428196915,3.4609187400778714,24.472391102446654,7.668848012134882
a7_KO_APP,1.5847989949748742,7.627162957252726,3.4908733253311457,24.68420200604886,7.717618104613859
a7_KO_APP,1.5957286432160802,7.700316634675099,3.5197501048495066,24.88839167221148,7.766388197092837
a7_KO_APP,1.6066582914572862,7.7791624334459994,3.5472197654916005,25.082631505380657,7.815158289571814
a7_KO_APP,1.6175879396984922,7.8514139325226,3.573853378153268,25.270959586586265,7.863928382050792
a7_KO_APP,1.6285175879396983,7.914177040352629,3.6002999503157187,25.457965091738348,7.912698474529769
a7_KO_APP,1.6394472361809045,7.964635877651317,3.625999155944358,25.639685917449533,7.961468567008749
a7_KO_APP,1.6503768844221105,8.009454159043438,3.65591253116335,25.8512054221048,8.010238659487726
a7_KO_APP,1.6613065326633165,8.057934596101667,3.6894198577602246,26.088138000665626,8.059008751966704
a7_KO_APP,1.6722361809045225,8.125108088169581,3.7254537716574143,26.342936249359575,8.107778844445681
a7_KO_APP,1.6831658291457285,8.212116988844771,3.7600659530193123,26.58768133088614,8.15654893692466
a7_KO_APP,1.6940954773869346,8.308385354979201,3.7926567179814676,26.818132839974112,8.205319029403636
a7_KO_APP,1.7050251256281406,8.393778714957008,3.823037718779577,27.032958956809882,8.254089121882615
a7_KO_APP,1.7159547738693466,8.4651865955831,3.851566630431243,27.234688825697532,8.302859214361591
a7_KO_APP,1.7268844221105526,8.521923132403316,3.878244565635173,27.423330314605074,8.35162930684057
a7_KO_APP,1.7378140703517586,8.56587539133278,3.903448498725966,27.60154903461579,8.400399399319546
a7_KO_APP,1.7487437185929646,8.598346669080088,3.921889216059165,27.731944597378284,8.449169491798525
a7_KO_APP,1.7596733668341706,8.638536470743304,3.932986097523023,27.81041139870946,8.497939584277503
a7_KO_APP,1.7706030150753767,8.702602912547862,3.9419914825029028,27.87408908657414,8.54670967675648
a7_KO_APP,1.7815326633165827,8.776933630153254,3.9490824113078555,27.924229525003074,8.595479769235459
a7_KO_APP,1.792462311557789,8.835390784997127,3.9539439870707374,27.958606056894933,8.644249861714437
a7_KO_APP,1.803391959798995,8.882654907028892,3.957304548942338,27.98236881777499,8.693019954193414
a7_KO_APP,1.814321608040201,8.915026773592423,3.9571775447610213,27.98147076259651,8.741790046672392
a7_KO_APP,1.825251256281407,8.929261179058377,3.9509485205604555,27.937424910072558,8.790560139151369
a7_KO_APP,1.836180904522613,8.931877958277944,3.9380018163042148,27.845877886336513,8.839330231630347
a7_KO_APP,1.847110552763819,8.927901027809947,3.911909159489713,27.661374940609438,8.888100324109324
a7_KO_APP,1.858040201005025,8.93140568265009,3.8761851931101123,27.408768351830478,8.936870416588302
a7_KO_APP,1.868969849246231,8.947384763826811,3.8384700508031466,27.142082023043766,8.985640509067279
a7_KO_APP,1.879899497487437,8.965178594168561,3.799821240770444,26.86879366645462,9.034410601546258
a7_KO_APP,1.890829145728643,8.971294686528127,3.760646371071479,26.591785506292243,9.083180694025234
a7_KO_APP,1.901758793969849,8.966358214549906,3.72214609792659,26.31954746410939,9.131950786504213
a7_KO_APP,1.912688442211055,8.952568158960968,3.688002580913147,26.078116339971753,9.18072087898319
a7_KO_APP,1.923618090452261,8.949154807472697,3.6651594933622196,25.916591318866764,9.229490971462168
a7_KO_APP,1.934547738693467,8.971797982592273,3.653613115799114,25.83494610013664,9.278261063941144
a7_KO_APP,1.9454773869346733,9.009516430792099,3.6484628316675343,25.79852809179187,9.327031156420125
a7_KO_APP,1.9564070351758793,9.080060218731782,3.6588892978463146,25.872254341180145,9.375801248899101
a7_KO_APP,1.9673366834170853,9.150067701624106,3.6689662990423018,25.94350949997722,9.42457134137808
a7_KO_APP,1.9782663316582914,9.212500166909514,3.6763406708991964,25.995654183447236,9.473341433857057
a7_KO_APP,1.9891959798994974,9.268759803540183,3.6827351701205595,26.040870121064415,9.522111526336035
a7_KO_APP,2.000125628140703,9.31403654743442,3.69115751834599,26.10042511650158,9.570881618815012
a7_KO_APP,2.011055276381909,9.354041307908869,3.7046995021427733,26.196181402235815,9.619651711293988
a7_KO_APP,2.0219849246231156,9.413125660408738,3.7271779797668936,26.355128241823472,9.668421803772969
a7_KO_APP,2.0329145728643216,9.493499980380873,3.7592260993297733,26.581742668495366,9.717191896251945
a7_KO_APP,2.0438442211055277,9.589931037155312,3.800173652547866,26.87128559403047,9.765961988730924
a7_KO_APP,2.0547738693467337,9.6919695221835,3.8415088372888486,27.163569488349946,9.814732081209902
a7_KO_APP,2.0657035175879397,9.790102456961847,3.8805119340748484,27.439363030596503,9.863502173688879
a7_KO_APP,2.0766331658291457,9.882221242472735,3.9164390740831223,27.693406273881394,9.912272266167857
a7_KO_APP,2.0875628140703517,9.973051272755738,3.953883421860862,27.958177796188863,9.961042358646834
a7_KO_APP,2.0984924623115577,10.054577409513707,3.9907795546034017,28.219072852806953,10.009812451125812
a7_KO_APP,2.1094221105527637,10.14990317396792,4.03534307384396,28.534184519292317,10.058582543604789
a7_KO_APP,2.1203517587939698,10.256183563276487,4.0825818202914474,28.868212898770015,10.107352636083768
a7_KO_APP,2.1312814070351758,10.365825976318034,4.127128964893313,29.18320877907478,10.156122728562744
a7_KO_APP,2.142211055276382,10.465290718976755,4.1648659843275135,29.4500498025117,10.204892821041723
a7_KO_APP,2.153140703517588,10.543124009727045,4.19145829461276,29.638085831812845,10.2536629135207
a7_KO_APP,2.164070351758794,10.611611341455022,4.214682887911447,29.80230850593086,10.302433005999678
a7_KO_APP,2.175,10.683340848080846,4.2392167319764695,29.975788981000367,10.351203098478656
b2_KO,0.0,0.0,0.0,0.0,0.0664034905496654
b2_KO,0.01092964824120603,0.025141785783652067,0.0013870317464260212,0.009807795536188595,0.06660940227340294
b2_KO,0.02185929648241206,0.05847624600520624,0.002992992375722911,0.021163652049133057,0.06681531399714045
b2_KO,0.03278894472361809,0.08232914813776357,0.004006988927638897,0.02833369042872876,0.06702122572087799
b2_KO,0.04371859296482412,0.09483181004368499,0.004604518992556758,0.03255886603739134,0.0672271374446155
b2_KO,0.054648241206030145,0.09465514947483487,0.004740703679729324,0.03352183719532624,0.06743304916835303
b2_KO,0.06557788944723618,0.08299172774941564,0.0044665118056662085,0.03158300786036347,0.06763896089209057
b2_KO,0.0765075376884422,0.06427890803595714,0.003909885053530139,0.027647062350110888,0.06784487261582808
b2_KO,0.08743718592964823,0.048701001124609705,0.003425968279951406,0.024225254028836515,0.06805078433956561
b2_KO,0.09836683417085426,0.042466579446532995,0.003107818516016609,0.02197559547372457,0.06825669606330315
b2_KO,0.10929648241206029,0.050319588807515074,0.003045232280826827,0.02153304396060826,0.06846260778704066
b2_KO,0.12022613065326632,0.06562243817220682,0.0035100539355645824,0.024819829401682453,0.0686685195107782
b2_KO,0.13115577889447236,0.0798303906200191,0.004169761860734237,0.02948466887658215,0.06887443123451573
b2_KO,0.14208542713567837,0.0874516130416891,0.004599286822714837,0.03252186900963592,0.06908034295825324
b2_KO,0.1530150753768844,0.0866555504960309,0.00468890008484693,0.03315553046301442,0.06928625468199077
b2_KO,0.16394472361809043,0.07846722027828028,0.00447466509338041,0.03164066031068024,0.06949216640572829
b2_KO,0.17487437185929647,0.06693875743658317,0.004086060413600199,0.0288928102679461,0.06969807812946582
b2_KO,0.1858040201005025,0.05783010469587718,0.0037108611445882175,0.02623975079380002,0.06990398985320335
b2_KO,0.19673366834170852,0.05567129638519775,0.0035011265049501405,0.02475670293442201,0.07010990157694087
b2_KO,0.20766331658291456,0.06060539764375701,0.0036358399641265855,0.025709270939429624,0.0703158133006784
b2_KO,0.21859296482412058,0.06911250617807922,0.004006964734982003,0.028333519360811316,0.07052172502441592
b2_KO,0.22952261306532662,0.07703589848981025,0.004370423302370543,0.03090355953761916,0.07072763674815345
b2_KO,0.24045226130653263,0.08151731493168118,0.004621303586974923,0.03267755104271684,0.07093354847189098
b2_KO,0.25138190954773865,0.08181680954433702,0.004711391957966381,0.03331457202305794,0.0711394601956285
b2_KO,0.2623115577889447,0.07738680424199422,0.0045681688427000235,0.032301831662782894,0.07134537191936603
b2_KO,0.27324120603015073,0.07065425143140876,0.004235588820605294,0.029950135773679346,0.07155128364310356
b2_KO,0.28417085427135674,0.06500039933406676,0.003913763321995699,0.02767448584942348,0.07175719536684108
b2_KO,0.2951005025125628,0.06319401853136068,0.003799569302015702,0.026867012190435403,0.07196310709057861
b2_KO,0.3060301507537688,0.06552137066476015,0.003971844645806114,0.02808518282868984,0.07216901881431614
b2_KO,0.31695979899497484,0.07023440456734337,0.004232424205680709,0.029927758566949163,0.07237493053805366
b2_KO,0.32788944723618085,0.07524332609990722,0.004454450139321366,0.03149771899971499,0.07258084226179119
b2_KO,0.3388190954773869,0.07893306398879514,0.0046854100645604795,0.03313085229290415,0.07278675398552871
b2_KO,0.34974874371859294,0.07983735371634597,0.004861672091153308,0.034377213035598875,0.07299266570926624
b2_KO,0.36067839195979895,0.0774602673205039,0.004780409989628375,0.03380260320518137,0.07319857743300377
b2_KO,0.371608040201005,0.0728307695356784,0.004428451096748996,0.03131387800664219,0.07340448915674129
b2_KO,0.38253768844221103,0.06872609262422072,0.0041154655161027825,0.02910073574175672,0.07361040088047882
b2_KO,0.39346733668341705,0.06746683524183324,0.004095179468741902,0.02895729172523322,0.07381631260421634
b2_KO,0.40439698492462306,0.06859843449457291,0.00424341811338758,0.03000549723386184,0.07402222432795387
b2_KO,0.41532663316582913,0.07144706714930865,0.004365667031093841,0.030869927620889977,0.0742281360516914
b2_KO,0.42625628140703514,0.07516550639271107,0.004537888206536018,0.03208771523108079,0.07443404777542892
