condition_key,w_inter,a_hat_value
WT,5.0,0.07782459714769095
WT,5.0,0.03215626894951691
WT,5.0,0.014088253483913156
WT,5.0,0.04023322491329164
WT,5.0,0.037111852674636056
WT,5.0,0.08191679676936457
WT,5.0,0.07326985799173943
WT,5.0,0.06755263788914369
WT,5.0,0.0566024903080013
WT,5.0,0.09615156524197872
WT,5.0,0.07784550192827845
WT,5.0,0.0755587855304723
WT,5.0,0.08288234970600719
WT,5.0,0.08128659366275147
WT,5.0,0.009276558693470657
WT,5.0,0.08033137911989868
WT,5.0,0.03215626894951691
WT,5.0,0.04831998416373134
WT,5.0,0.06738186562807377
WT,5.0,0.007760921307661119
WT,5.0,0.04026885727795447
WT,5.0,0.054438456303870196
WT,5.0,0.02748533793976907
WT,5.0,0.07766690888512406
WT,5.0,0.03433207021193443
WT,5.0,0.05265805444273512
WT,5.0,0.02953267332302813
WT,5.0,0.05960847456988888
WT,5.0,0.06771545793235789
WT,5.0,0.04331240463434851
WT,5.0,0.08256442727572566
WT,5.0,0.05930963980791318
WT,5.0,0.04831998416373134
WT,5.0,0.007273875907767563
WT,5.0,0.041252230796510664
WT,5.0,0.047350303573427996
WT,5.0,0.04284691301041505
WT,5.0,0.05974396665606593
WT,5.0,0.06509764264220208
WT,5.0,0.07589375797194937
WT,5.0,0.011462718725539937
WT,5.0,0.06613261530656452
WT,5.0,0.062192018843710214
WT,5.0,0.10176139682451296
WT,5.0,0.07209845721094299
WT,5.0,0.08121112943194451
WT,5.0,0.02625132555933014
WT,5.0,0.11754243828024696
WT,5.0,0.007273875907767563
WT,5.0,0.08623252626321674
WT,5.0,0.04124651771386803
WT,5.0,0.035374496295062244
WT,5.0,0.025456173600974456
WT,5.0,0.039170797620915035
WT,5.0,0.05178343873720087
WT,5.0,0.07230803380973594
WT,5.0,0.018625318424621427
WT,5.0,0.034923170387324946
WT,5.0,0.01503040435853917
WT,5.0,0.056232017294709565
WT,5.0,0.07671356270118915
WT,5.0,0.027548307283037383
WT,5.0,0.02735258154922712
WT,5.0,0.0222431319332206
WT,5.0,0.08623252626321674
WT,5.0,0.08747906416432226
WT,5.0,0.008739116393583489
WT,5.0,0.12444456982682887
WT,5.0,0.07553366836175265
WT,5.0,0.06630708095459142
WT,5.0,0.07157134191716316
WT,5.0,0.06966472747372356
WT,5.0,0.085933009712199
WT,5.0,0.13644900335830948
WT,5.0,0.03289836076207952
WT,5.0,0.06103945440754848
WT,5.0,0.0679393661154888
WT,5.0,0.030200768069638936
WT,5.0,0.03437599380517317
WT,5.0,0.06036648634906286
WT,5.0,0.08747906416432226
WT,5.0,0.031748170043029024
WT,5.0,0.028932122572374642
WT,5.0,0.0219399988694302
WT,5.0,0.0426567435507205
WT,5.0,0.05343244512761979
WT,5.0,0.05478011502475546
WT,5.0,0.03631537355915107
WT,5.0,0.0336654929465352
WT,5.0,0.006817529181964536
WT,5.0,0.07157752325502727
WT,5.0,0.06685506921613171
WT,5.0,0.06534324098070693
WT,5.0,0.05855981971698694
WT,5.0,0.06489758774068921
WT,5.0,0.014049280894933945
WT,5.0,0.031748170043029024
WT,5.0,0.04201056829178793
WT,5.0,0.034120970498606795
WT,5.0,0.009300957978820407
WT,5.0,0.11218297906387778
WT,5.0,0.06567024246091947
WT,5.0,0.04926194245083247
WT,5.0,0.09355542971438117
WT,5.0,0.03401496300773752
WT,5.0,0.036648545232300815
WT,5.0,0.056668762500561694
WT,5.0,0.06385176944698163
WT,5.0,0.07154451117134199
WT,5.0,0.012677707248429678
WT,5.0,0.026604992346563185
WT,5.0,0.08190074879505932
WT,5.0,0.04201056829178793
WT,5.0,0.042277571087470094
WT,5.0,0.09410833103253959
WT,5.0,0.08972550351094223
WT,5.0,0.032365394398969356
WT,5.0,0.06405840017843688
WT,5.0,0.030137062587092592
WT,5.0,0.11280127990088062
WT,5.0,0.018116417001147828
WT,5.0,0.07982357851160506
WT,5.0,0.12332499414448757
WT,5.0,0.09441244774411586
WT,5.0,0.019689265684285272
WT,5.0,0.045628206979011154
WT,5.0,0.03445697794137245
