phenotype,category,ko_count,run_idx,PYR,SOM,PV,VIP,NDNF
PV α7 + NDNF β2,prediction,2,46,1.27534,1.25785,1.24853,4.27195,2.73765
PV α7 + NDNF β2,prediction,2,47,1.32323,1.24635,1.2481,4.34812,2.72821
PV α7 + NDNF β2,prediction,2,48,1.33129,1.28323,1.26346,4.37292,2.76024
PV α7 + NDNF β2,prediction,2,49,1.24628,1.23759,1.23745,4.23782,2.73985
SOM α7 + SOM β2,prediction,2,0,0.909199,8.97492e-05,1.48908,0.000503946,8.92733
SOM α7 + SOM β2,prediction,2,1,0.900731,8.96124e-05,1.49407,0.000684458,8.74281
SOM α7 + SOM β2,prediction,2,2,0.964131,9.04329e-05,1.5109,0.000198468,9.1623
SOM α7 + SOM β2,prediction,2,3,0.879784,9.03469e-05,1.4784,4.90568e-05,9.3178
SOM α7 + SOM β2,prediction,2,4,0.88063,8.9559e-05,1.48727,0.000647699,8.81296
SOM α7 + SOM β2,prediction,2,5,0.840114,8.96006e-05,1.46314,7.60686e-05,8.93402
SOM α7 + SOM β2,prediction,2,6,0.897403,9.06229e-05,1.47969,0.000192067,9.28944
SOM α7 + SOM β2,prediction,2,7,0.936937,9.03898e-05,1.50716,6.69997e-05,9.08734
SOM α7 + SOM β2,prediction,2,8,0.929893,9.046e-05,1.49118,0.000246434,9.16963
SOM α7 + SOM β2,prediction,2,9,0.866253,8.92773e-05,1.47529,0.000172645,8.81716
SOM α7 + SOM β2,prediction,2,10,0.88842,8.95713e-05,1.48157,0.000344872,8.7734
SOM α7 + SOM β2,prediction,2,11,0.912386,9.07292e-05,1.47735,0.000200656,9.38373
SOM α7 + SOM β2,prediction,2,12,0.867581,9.02519e-05,1.45377,8.56589e-05,9.18787
SOM α7 + SOM β2,prediction,2,13,0.814961,8.99917e-05,1.44119,0.000164493,9.23994
SOM α7 + SOM β2,prediction,2,14,0.86823,9.00709e-05,1.46608,0.000135133,9.11559
SOM α7 + SOM β2,prediction,2,15,0.858433,8.94632e-05,1.48216,0.000160102,8.90574
SOM α7 + SOM β2,prediction,2,16,0.895008,8.95422e-05,1.49419,0.000262982,8.88863
SOM α7 + SOM β2,prediction,2,17,0.900263,8.98667e-05,1.48919,0.000159499,8.9151
SOM α7 + SOM β2,prediction,2,18,0.926019,9.01433e-05,1.49363,0.000368619,9.04801
SOM α7 + SOM β2,prediction,2,19,0.816074,8.91343e-05,1.46404,0.00106563,8.97916
SOM α7 + SOM β2,prediction,2,20,0.912686,9.02143e-05,1.49441,0.000317936,9.21722
SOM α7 + SOM β2,prediction,2,21,0.90844,9.04793e-05,1.48324,0.000235902,9.27337
SOM α7 + SOM β2,prediction,2,22,0.92799,9.09191e-05,1.47737,0.000106023,9.33919
SOM α7 + SOM β2,prediction,2,23,0.933747,9.02751e-05,1.48896,0.000306451,9.0634
SOM α7 + SOM β2,prediction,2,24,0.941975,9.04117e-05,1.4905,0.000124972,9.066
SOM α7 + SOM β2,prediction,2,25,0.937759,8.9797e-05,1.50094,0.00158871,8.84186
SOM α7 + SOM β2,prediction,2,26,0.808278,8.90049e-05,1.45698,0.000373405,8.77382
SOM α7 + SOM β2,prediction,2,27,0.835318,8.95229e-05,1.46276,0.000214279,8.96111
SOM α7 + SOM β2,prediction,2,28,0.915905,9.01533e-05,1.49248,0.000109574,9.08408
SOM α7 + SOM β2,prediction,2,29,0.856407,9.00496e-05,1.46012,0.000148126,9.21854
SOM α7 + SOM β2,prediction,2,30,0.903161,8.97273e-05,1.48665,9.78261e-05,8.94789
SOM α7 + SOM β2,prediction,2,31,0.879976,8.97328e-05,1.4929,0.000185955,8.90406
SOM α7 + SOM β2,prediction,2,32,0.867111,9.00093e-05,1.46492,0.000141977,9.10198
SOM α7 + SOM β2,prediction,2,33,0.942407,9.03092e-05,1.49942,0.000574527,9.08228
SOM α7 + SOM β2,prediction,2,34,0.873245,8.96368e-05,1.46606,0.000370177,8.89309
SOM α7 + SOM β2,prediction,2,35,0.885144,8.99166e-05,1.47061,0.000690742,9.04027
SOM α7 + SOM β2,prediction,2,36,0.955831,9.02392e-05,1.51402,0.000237299,8.94195
SOM α7 + SOM β2,prediction,2,37,0.996702,9.04958e-05,1.52784,0.000490111,9.13562
SOM α7 + SOM β2,prediction,2,38,0.915191,9.02931e-05,1.48754,9.65744e-05,9.21336
SOM α7 + SOM β2,prediction,2,39,0.851445,8.97285e-05,1.47405,9.46029e-05,9.04012
SOM α7 + SOM β2,prediction,2,40,0.869583,8.9533e-05,1.47764,0.000250046,8.90521
SOM α7 + SOM β2,prediction,2,41,0.878129,8.99534e-05,1.47482,0.000178438,9.08668
SOM α7 + SOM β2,prediction,2,42,0.924896,9.04119e-05,1.50153,7.12492e-05,9.23521
SOM α7 + SOM β2,prediction,2,43,0.917453,9.00117e-05,1.49209,0.00144664,8.92627
SOM α7 + SOM β2,prediction,2,44,0.924082,8.94696e-05,1.48536,0.00194057,8.71042
SOM α7 + SOM β2,prediction,2,45,0.894218,9.02459e-05,1.4754,0.000843911,9.1066
