condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,142,593883018,181.40625,nan,nan,-0.02145505474023482,5000.0,45.0,0,1,1,0.19802540985190645,0.22944746716815093,nan,nan
WT,143,877308581,181.40625,nan,nan,-0.01954618750388671,5000.0,45.0,0,1,1,0.05331236841082093,0.06338864771058213,nan,nan
WT,144,2131733183,181.40625,nan,nan,-0.017077136300009253,5000.0,45.0,0,1,1,0.12370426789054462,0.15407520474539815,nan,nan
WT,145,1832669143,181.40625,nan,nan,0.005037740426045844,5000.0,45.0,0,1,1,0.07801523772964111,0.10745490049746577,nan,nan
WT,146,74502574,181.40625,nan,nan,0.027490072553614832,5000.0,45.0,0,1,1,0.2102584728302726,0.24274821755656498,nan,nan
WT,147,502381220,181.40625,nan,nan,-0.0008369471994762157,5000.0,45.0,0,1,1,0.10129067430563893,0.13174228267225802,nan,nan
WT,148,1764532444,181.40625,nan,nan,-0.012347122919493832,5000.0,45.0,0,1,1,0.13549403318707678,0.17160296494628297,nan,nan
WT,149,125204183,181.40625,nan,nan,0.033932550008016246,5000.0,45.0,0,1,1,0.18770969338959942,0.21674939366708662,nan,nan
WT,150,1837539164,181.40625,nan,nan,0.0013753322817332163,5000.0,45.0,0,1,1,0.11673706146324414,0.16332129059423092,nan,nan
WT,151,604267306,181.40625,nan,nan,0.008745403546061209,5000.0,45.0,0,1,1,0.11187016104654139,0.15507408475003526,nan,nan
WT,152,1970642945,181.40625,nan,nan,-0.004803071733726616,5000.0,45.0,0,1,1,0.06112079902760246,0.08956530411120238,nan,nan
WT,153,630487793,181.40625,nan,nan,0.025911580841171483,5000.0,45.0,0,1,1,0.17888039011656334,0.2091989504542318,nan,nan
WT,154,932688237,181.40625,nan,nan,-0.0037700056409043746,5000.0,45.0,0,1,1,0.11059870692052583,0.15342690397704872,nan,nan
WT,155,1421454890,181.40625,nan,nan,-0.00970039782093922,5000.0,45.0,0,1,1,0.09134216206975979,0.12601137780107455,nan,nan
WT,156,271185813,181.40625,nan,nan,-0.04022981924900553,5000.0,45.0,0,1,1,0.14007764015709528,0.1594115233265925,nan,nan
WT,157,1196217437,181.40625,nan,nan,0.003364390896582065,5000.0,45.0,0,1,1,0.12008057053696342,0.16058943357274538,nan,nan
WT,158,1084512517,181.40625,nan,nan,-0.015996820342183343,5000.0,45.0,0,1,1,0.07930252820320645,0.10187004730532671,nan,nan
WT,159,1683408584,181.40625,nan,nan,-0.020941917682581287,5000.0,45.0,0,1,1,0.16845651510183324,0.1985212367679065,nan,nan
WT,160,2139123293,181.40625,nan,nan,0.0033149607022908306,5000.0,45.0,0,1,1,0.11333106479859113,0.1562214872087518,nan,nan
WT,161,1426602463,181.40625,nan,nan,-0.0220369958548111,5000.0,45.0,0,1,1,0.16548663967463723,0.20007351754895447,nan,nan
WT,162,878721193,181.40625,nan,nan,-0.010761716324228144,5000.0,45.0,0,1,1,0.07004654757472512,0.09575800446723777,nan,nan
WT,163,872709139,181.40625,nan,nan,-0.02019274925972062,5000.0,45.0,0,1,1,0.19315520117275625,0.22514671502484568,nan,nan
WT,164,897559571,181.40625,nan,nan,-0.016984857638446524,5000.0,45.0,0,1,1,0.08726504736656275,0.11328914719691453,nan,nan
WT,165,1748095464,181.40625,nan,nan,0.01322500213448284,5000.0,45.0,0,1,1,0.09147273024550619,0.12268511862253685,nan,nan
WT,166,689805532,181.40625,nan,nan,0.01999059289896515,5000.0,45.0,0,1,1,0.1717907700219274,0.20321359280990628,nan,nan
WT,167,358571614,181.40625,nan,nan,0.008294749720248792,5000.0,45.0,0,1,1,0.12197319889912467,0.15654910482708376,nan,nan
WT,168,717885406,181.40625,nan,nan,-0.04251156904624007,5000.0,45.0,0,1,1,0.17170342989756315,0.19406892530904157,nan,nan
WT,169,48773805,181.40625,nan,nan,0.021321065182648317,5000.0,45.0,0,1,1,0.18047357498671554,0.21800873485521985,nan,nan
WT,170,227939460,181.40625,nan,nan,-0.02578849438444376,5000.0,45.0,0,1,1,0.17591933181319572,0.20530844452315633,nan,nan
WT,171,193376308,181.40625,nan,nan,0.00011982349870690458,5000.0,45.0,0,1,1,0.04800923544298164,0.07002874071095881,nan,nan
WT,172,1656896191,181.40625,nan,nan,0.010572973673163077,5000.0,45.0,0,1,1,0.11900760147184704,0.14885757784251116,nan,nan
WT,173,1551254892,181.40625,nan,nan,0.020226476091959964,5000.0,45.0,0,1,1,0.14127735277866296,0.1757589640972778,nan,nan
WT,174,1496303881,181.40625,nan,nan,0.03239062800679669,5000.0,45.0,0,1,1,0.15651415485965997,0.18241690410295364,nan,nan
WT,175,991873798,181.40625,nan,nan,-0.025160934483292863,5000.0,45.0,0,1,1,0.16275439799983157,0.1928068001488445,nan,nan
WT,176,1539871429,181.40625,nan,nan,0.02267539640588572,5000.0,45.0,0,1,1,0.04965909842454671,0.06270330899547093,nan,nan
WT,177,346328507,181.40625,nan,nan,-0.032160803101567007,5000.0,45.0,0,1,1,0.1844087871082219,0.21217714128120174,nan,nan
WT,178,1934070332,181.40625,nan,nan,-0.03292205016543904,5000.0,45.0,0,1,1,0.11250060701739381,0.13049325000247322,nan,nan
WT,179,1075985460,181.40625,nan,nan,-3.15333112226945e-05,5000.0,45.0,0,1,1,0.0619309902824314,0.08780156084103041,nan,nan
WT,180,2014450023,181.40625,nan,nan,0.013875363256516733,5000.0,45.0,0,1,1,0.1460521957886543,0.1813980110933848,nan,nan
WT,181,327087749,181.40625,nan,nan,-0.0032040167841669576,5000.0,45.0,0,1,1,0.05195219527016721,0.06511123897915924,nan,nan
WT,182,1068008205,181.40625,nan,nan,-0.021660614487515054,5000.0,45.0,0,1,1,0.1696865230135245,0.20178722395171667,nan,nan
WT,183,1495336618,181.40625,nan,nan,0.019745906430468075,5000.0,45.0,0,1,1,0.19931990021283796,0.2333949831741903,nan,nan
WT,184,1064348452,181.40625,nan,nan,0.00526113024003915,5000.0,45.0,0,1,1,0.0760145093954856,0.1076247429262028,nan,nan
WT,185,958113305,181.40625,nan,nan,0.02031728530043603,5000.0,45.0,0,1,1,0.16380659514634038,0.19241352409718332,nan,nan
WT,186,356942048,181.40625,nan,nan,-0.009830738892446428,5000.0,45.0,0,1,1,0.10904571471209695,0.1419299796846972,nan,nan
WT,187,818236852,181.40625,nan,nan,0.01668679708869059,5000.0,45.0,0,1,1,0.10628817349486736,0.13195776978297213,nan,nan
WT,188,512746651,181.40625,nan,nan,-0.0012532786345661364,5000.0,45.0,0,1,1,0.12911282332393725,0.1695995479644497,nan,nan
WT,189,647492280,181.40625,nan,nan,-0.005876873580054523,5000.0,45.0,0,1,1,0.15355560942727597,0.19060144950711166,nan,nan
WT,190,1468235991,181.40625,nan,nan,0.03277923763902344,5000.0,45.0,0,1,1,0.1637890402443189,0.18964617371356815,nan,nan
WT,191,1353521561,181.40625,nan,nan,0.027719093416514743,5000.0,45.0,0,1,1,0.0816264487940607,0.11172991317064965,nan,nan
WT,192,1303944407,181.40625,nan,nan,-0.0035542128875455077,5000.0,45.0,0,1,1,0.12437113298163929,0.16192146961503637,nan,nan
WT,193,776986664,181.40625,nan,nan,-0.02730185702397858,5000.0,45.0,0,1,1,0.15737132083499755,0.18420463004182921,nan,nan
